game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,False,2,YWGO,0B1W,LLM,152,ORBR,3B0W,LLM,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,YGYY,2B0W,LLM,123,YGGR,1B2W,LLM,20,RGYB,2B2W,LLM,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,False,1,WBOY,0B3W,LLM,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,BOYW,1B2W,LLM,132,BWGO,1B2W,LLM,14,GBYO,0B3W,LLM,4,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RBGO,0B4W,LLM,9,GROB,2B2W,LLM,2,GORB,0B4W,LLM,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,False,2,WGRY,2B1W,LLM,48,YGRO,1B1W,LLM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,3,YGBR,0B1W,LLM,152,OWRW,2B2W,LLM,4,RWOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,OOOO,0B0W,LLM,625,BRRG,1B2W,LLM,62,GBRY,1B1W,LLM,6,RGRR,3B0W,VOI,2,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,False,2,BGBY,0B0W,LLM,81,OROW,0B4W,LLM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,YBWO,0B2W,LLM,312,BRGW,0B1W,LLM,28,RYOR,1B0W,LLM,2,OOOB,0B0W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,RGYY,0B1W,LLM,276,ORBW,2B0W,LLM,22,GBBW,0B0W,LLM,4,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,YROR,1B1W,LLM,230,OYOW,2B0W,LLM,13,RBOW,3B0W,LLM,2,RWOW,3B0W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,OYRY,0B2W,LLM,222,YGOG,3B0W,LLM,8,YGOB,2B0W,LLM,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,RGGY,2B0W,LLM,105,RWGR,3B0W,LLM,6,RWGO,3B0W,LLM,2,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,7,OYRG,0B2W,LLM,312,BGYW,1B1W,LLM,63,WRGW,1B0W,LLM,11,WOYY,1B0W,VOI,5,GGGY,1B0W,VOI,3,BOGO,1B0W,VOI,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,
16,BGGB,True,5,GBWR,0B2W,LLM,312,RYOB,1B0W,LLM,22,WGOW,1B0W,LLM,5,RGRG,1B1W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,4,OYRG,1B0W,LLM,108,RWRR,0B0W,LLM,24,OBBO,1B2W,LLM,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,YWGB,2B1W,LLM,48,YWRG,0B2W,LLM,6,GYGB,2B0W,LLM,2,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,False,2,YGGB,1B1W,LLM,230,RYWB,1B1W,LLM,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,False,1,BWBO,0B1W,LLM,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,False,2,OWGB,2B0W,LLM,96,YWGR,2B0W,LLM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,RYBO,0B1W,LLM,152,BWWB,2B0W,LLM,15,BWGG,2B0W,LLM,3,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,RYGB,0B4W,LLM,9,GBYR,1B3W,LLM,4,YGBR,0B4W,LLM,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,False,2,GGWY,1B2W,LLM,84,WGRG,2B0W,LLM,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,False,2,BWGO,0B1W,LLM,152,OOOR,1B0W,LLM,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,WGRW,1B0W,LLM,182,RYRO,1B1W,LLM,25,YYOW,3B0W,LLM,2,OYOW,3B0W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,BGYW,0B2W,LLM,312,GORB,0B3W,LLM,32,RYGO,1B1W,LLM,4,RBBG,3B0W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,BYYR,1B2W,LLM,84,RBYW,0B3W,LLM,14,YGBR,0B4W,LLM,2,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,6,YWGR,0B2W,LLM,312,BRWO,1B1W,LLM,63,BGBW,0B1W,LLM,12,WOYO,0B1W,VOI,3,GROG,2B1W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,
30,YGBR,True,4,RWGB,0B3W,LLM,136,GORW,0B2W,LLM,28,BRWY,0B3W,LLM,4,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,6,YWGO,0B2W,LLM,312,GBYR,3B0W,LLM,10,GBYG,2B0W,LLM,6,GRYR,2B0W,VOI,4,OBYR,2B0W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
32,BRGB,True,5,BWGR,2B1W,LLM,48,YWBR,0B2W,LLM,6,BRGO,3B0W,LLM,2,BRGG,3B0W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,GBOO,0B1W,LLM,276,RYBY,0B2W,LLM,42,BWRB,1B1W,LLM,4,OWYR,0B3W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,WYRY,1B2W,LLM,84,RYWB,1B2W,LLM,10,RBYY,2B0W,LLM,2,RWOY,3B0W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,BWGO,1B0W,LLM,108,RWRY,0B1W,LLM,18,YGGG,1B0W,LLM,4,YYOO,3B0W,VOI,2,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,False,2,OROB,0B1W,LLM,276,GWBY,1B1W,LLM,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,BBWO,1B1W,LLM,230,YGBO,2B0W,LLM,16,BGBR,1B1W,LLM,6,WGRO,0B0W,VOI,2,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,WRGW,0B1W,LLM,276,BYYR,1B2W,LLM,27,RYBO,0B2W,LLM,4,YWYB,3B0W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,OGGW,0B2W,LLM,222,GORY,1B1W,LLM,42,WBRO,1B3W,LLM,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,RYBW,1B2W,LLM,132,YGBR,0B4W,LLM,4,RBGY,0B4W,LLM,2,GYRB,2B2W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
