game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,6,BGWO,0B2W,LLM,312,WYGY,0B1W,LLM,58,RWOR,1B1W,LLM,12,YROB,1B1W,VOI,2,RRBG,2B2W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
2,RGBY,True,5,YROR,0B2W,LLM,222,OGYG,1B1W,LLM,44,WOYO,0B1W,LLM,4,RYBG,2B2W,VOI,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGRY,0B1W,LLM,276,WWGG,0B1W,LLM,49,YYBW,2B2W,LLM,3,YBYW,2B2W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,WBWW,1B1W,LLM,156,YWWR,1B1W,LLM,30,WWGG,0B2W,LLM,5,GYWB,1B3W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,6,ROOR,1B1W,LLM,208,OGOB,1B2W,LLM,20,GYOO,1B1W,LLM,4,RGBO,0B4W,VOI,2,GORB,0B4W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,
6,GGWY,True,4,YRYW,0B2W,LLM,222,RYOB,0B1W,LLM,20,WGWR,2B0W,LLM,3,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,WRRG,0B2W,LLM,222,RWYB,2B0W,LLM,22,RGYY,1B0W,LLM,4,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,6,YBBG,0B1W,LLM,276,WYYR,2B0W,LLM,25,WGOR,3B0W,LLM,3,WGGR,3B0W,VOI,2,WGWR,3B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
9,ROWO,True,7,YYRB,0B1W,LLM,276,RWGW,1B1W,LLM,58,OGYW,0B2W,LLM,13,WWWY,1B0W,VOI,6,BWBG,0B1W,VOI,3,RRWO,3B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,
10,WYYY,True,6,BRBR,0B0W,LLM,256,YGWO,0B2W,LLM,24,GYGG,1B0W,LLM,6,OOOG,0B0W,VOI,2,WYYW,3B0W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
11,ORRR,True,5,GGGB,0B0W,LLM,256,WOWO,0B1W,LLM,32,YRRW,2B0W,LLM,3,YYYW,0B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,6,BRYG,0B2W,LLM,312,WYWR,0B2W,LLM,41,YWBB,0B1W,LLM,10,OGRW,2B2W,VOI,2,GORW,1B3W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,RGOG,True,4,BORG,1B2W,LLM,132,ORYG,1B2W,LLM,17,OYRB,0B2W,LLM,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,RWRY,2B0W,LLM,105,RGBY,1B1W,LLM,28,RBRO,1B0W,LLM,4,RWGG,3B0W,VOI,2,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,4,WGWG,0B0W,LLM,256,YOBY,2B0W,LLM,29,YBBB,1B2W,LLM,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,GOBY,0B2W,LLM,312,YRYG,0B1W,LLM,56,WBGB,2B1W,LLM,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,3,OOWO,2B1W,LLM,24,OOOR,3B0W,LLM,3,OOOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,GRWR,0B2W,LLM,222,RYGG,1B0W,LLM,43,WWGB,3B0W,LLM,6,BWGB,2B1W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,2,RRWR,2B0W,LLM,123,RGYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,3,GRYO,0B2W,LLM,312,YYGW,0B3W,LLM,3,WGWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,YYYY,0B0W,LLM,625,GOOG,1B1W,LLM,120,OORW,1B0W,LLM,11,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,GGRR,0B1W,LLM,256,WWYG,2B2W,LLM,3,WYWG,2B2W,LLM,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,GRGR,1B1W,LLM,208,WGGG,1B0W,LLM,35,BGYR,2B2W,LLM,2,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,OYGR,1B2W,LLM,132,YRGG,1B2W,LLM,18,RGGO,1B2W,LLM,2,GOGY,0B4W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,WYOG,2B0W,LLM,96,WYBB,2B0W,LLM,21,WYRR,3B0W,LLM,4,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,GRRG,0B0W,LLM,256,WBOW,2B1W,LLM,20,WYBW,2B1W,LLM,3,WOYW,1B2W,VOI,2,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,WBRW,0B2W,LLM,222,BRYG,2B1W,LLM,16,BRGB,1B2W,LLM,3,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,WRWO,0B1W,LLM,276,OOYB,1B1W,LLM,43,RYGB,2B2W,LLM,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,YRWO,1B1W,LLM,252,YWGB,0B1W,LLM,31,RROG,2B2W,LLM,2,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,YORY,1B1W,LLM,230,GOGR,1B1W,LLM,36,GRWY,0B3W,LLM,3,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,BGOW,0B3W,LLM,136,WYGB,0B3W,LLM,18,GWBG,1B2W,LLM,2,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,YYWB,1B0W,LLM,182,GRGB,3B0W,LLM,9,GBGB,2B1W,LLM,2,GRBB,2B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,WYWO,0B2W,LLM,222,GBOW,1B1W,LLM,42,YGOG,2B0W,LLM,4,YROB,1B1W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,6,WYBG,0B3W,LLM,136,YWYB,1B1W,LLM,35,YGWO,0B3W,LLM,4,GWGY,3B0W,VOI,2,GWRY,2B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
35,YYYO,True,5,WYWO,2B0W,LLM,105,WGGO,1B0W,LLM,34,WYBR,1B0W,LLM,5,OYOO,2B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,OGRR,1B1W,LLM,230,GWRB,1B1W,LLM,42,ORYB,1B1W,LLM,6,YRRW,0B4W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,OYYY,1B1W,LLM,156,RYGO,0B1W,LLM,8,YBYW,2B1W,LLM,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RGBG,1B1W,LLM,230,RWGR,0B1W,LLM,46,GYBY,0B4W,LLM,2,YBYG,2B2W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,GYRY,0B1W,LLM,276,BBWG,0B2W,LLM,42,WWBR,3B0W,LLM,4,RWBR,2B1W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RBWO,0B2W,LLM,312,BRGY,1B3W,LLM,4,YRBG,1B3W,LLM,2,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
