game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,5,GUESS,-----,5,5,LLM,MARIN,-----,5,5,VOI,DOLBY,-Y---,5,5,VOI,CHOCO,-GG-G,2,2,CSS,PHOTO,GGGGG,0,0,CSS,,,,,
2,PARTY,True,4,AFTER,Y-Y-Y,5,4,LLM,BRATS,-YYG-,4,4,VOI,PORTA,G-GGY,2,2,VOI,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,4,LUCKY,--YY-,5,4,LLM,CRANK,YG--G,3,3,VOI,BRICK,-GGGG,1,1,VOI,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,4,GUESS,-----,5,5,LLM,RAYON,Y-Y--,5,5,VOI,BIRDY,-GGYG,2,2,VOI,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,3,GUESS,-Y-Y-,5,5,LLM,SAULT,YYGY-,4,4,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
6,TRULY,True,5,GUESS,-Y---,5,5,LLM,MAURO,--GY-,4,4,VOI,TRUNK,GGG--,2,2,VOI,TRUDY,GGG-G,1,1,CSS,TRULY,GGGGG,0,0,CSS,,,,,
7,SPENT,True,5,LUCKY,-----,5,5,LLM,SIREN,G--YY,4,3,VOI,SHENG,G-GG-,2,2,VOI,SPEND,GGGG-,1,1,CSS,SPENT,GGGGG,0,0,CSS,,,,,
8,PAUSE,True,5,LARGE,-G--G,3,3,LLM,MAINE,-G--G,3,3,VOI,HAUTE,-GG-G,2,2,VOI,CAUSE,-GGGG,1,1,CSS,PAUSE,GGGGG,0,0,CSS,,,,,
9,CRAZY,True,5,BASED,-Y---,5,5,LLM,ACORN,YY-Y-,5,5,VOI,TRACI,-GGY-,3,3,VOI,CRAWL,GGG--,2,2,CSS,CRAZY,GGGGG,0,0,CSS,,,,,
10,BASES,True,5,GIVEN,---G-,4,4,LLM,TASER,-GGG-,2,2,VOI,CASES,-GGGG,1,1,VOI,EASES,-GGGG,1,1,CSS,BASES,GGGGG,0,0,CSS,,,,,
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,HOUGH,-GGY-,3,3,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,False,6,GUESS,--Y-G,4,4,LLM,AIRES,Y--YG,4,4,VOI,LEANS,-GGGG,1,1,VOI,JEANS,-GGGG,1,1,CSS,DEANS,-GGGG,1,1,CSS,BEANS,-GGGG,1,1,CSS
13,TRUTH,True,4,GUESS,-Y---,5,5,LLM,ADULT,--G-Y,4,4,VOI,MOUTH,--GGG,2,2,VOI,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,
