game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,SAUER,-----,5,5,LLM,LINDY,-----,5,5,VOI,GOOCH,-YG-Y,4,4,VOI,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,5,REALS,Y-Y--,5,5,LLM,MARIA,-GG--,3,3,VOI,DARCY,-GG-G,2,2,VOI,BARRY,-GG-G,2,2,CSS,PARTY,GGGGG,0,0,CSS,,,,,
3,TRICK,True,4,SEAER,----Y,5,5,LLM,CRONY,YG---,4,4,VOI,TRUCK,GG-GG,1,1,VOI,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,4,CANES,-----,5,5,LLM,GLORY,---YG,4,4,VOI,PURDY,--GYG,3,3,VOI,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,SCORE,Y----,5,5,LLM,MAINS,-Y--Y,5,5,VOI,ASUKA,YGG--,3,3,VOI,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,4,HALOS,--Y--,5,5,LLM,LINER,Y---Y,5,5,VOI,BURLY,-YYGG,3,3,VOI,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,3,LANES,--YYY,5,5,LLM,SCENE,G-GG-,2,2,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,3,SPRIT,YY---,5,5,LLM,PALES,GG-YY,3,3,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,6,RENTS,Y----,5,5,LLM,DARIO,-YY--,5,5,VOI,CLARA,G-GY-,3,3,VOI,CRACK,GGG--,2,2,CSS,CRABB,GGG--,2,2,CSS,CRAZY,GGGGG,0,0,CSS
10,BASES,False,6,FARES,-G-GG,2,2,LLM,TALES,-G-GG,2,2,VOI,GAMES,-G-GG,2,2,VOI,CASES,-GGGG,1,1,CSS,VASES,-GGGG,1,1,CSS,EASES,-GGGG,1,1,CSS
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,HOUGH,-GGY-,3,3,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,3,AURES,Y--YG,4,4,LLM,MEALS,GGG-G,1,1,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
13,TRUTH,True,5,LEROY,--Y--,5,5,LLM,ARTIS,-GY--,4,4,VOI,TRUCK,GGG--,2,2,VOI,TRUMP,GGG--,2,2,CSS,TRUTH,GGGGG,0,0,CSS,,,,,
14,FIRED,True,4,SHYLY,-----,5,5,LLM,KOREA,--GG-,3,3,VOI,TIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,CSS,,,,,,,,,,
15,FOLKS,True,5,SPRIT,Y----,5,5,LLM,LEANS,Y---G,4,4,VOI,GOLDS,-GG-G,2,2,VOI,YOLKS,-GGGG,1,1,CSS,FOLKS,GGGGG,0,0,CSS,,,,,
16,CHILE,True,5,BASED,---Y-,5,5,LLM,NORTE,----G,4,4,VOI,GUILE,--GGG,2,2,VOI,WHILE,-GGGG,1,1,CSS,CHILE,GGGGG,0,0,CSS,,,,,
17,BLACK,True,4,SHEDS,-----,5,5,LLM,CAIRN,YY---,5,5,VOI,FOCAL,--YYY,5,5,VOI,BLACK,GGGGG,0,0,CSS,,,,,,,,,,
