game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,WORDS,-Y---,5,5,LLM,CANOE,---Y-,5,5,VOI_REPAIR,GHOUL,-GG--,3,3,VOI_REPAIR,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,
2,PARTY,True,3,THINK,Y----,5,5,LLM,STATE,--YG-,4,4,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
3,TRICK,True,4,CODES,Y----,5,5,LLM,BATCH,--YG-,4,4,LLM,TRUCK,GG-GG,1,1,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,5,START,-Y-Y-,5,4,LLM,ENTER,--Y-Y,5,5,LLM,TRICK,YYY--,5,5,VOI_REPAIR,BIRTH,-GGG-,2,2,VOI_REPAIR,DIRTY,GGGGG,0,0,LLM,,,,,
5,USUAL,True,3,THEIR,-----,5,5,LLM,FOUND,--G--,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
6,TRULY,True,3,THINK,G----,4,4,LLM,TRACY,GG--G,2,2,VOI_REPAIR,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
7,SPENT,True,4,THIRD,Y----,5,5,LLM,LEAST,-Y-YG,4,4,LLM,SWEPT,G-GYG,2,2,VOI_REPAIR,SPENT,GGGGG,0,0,LLM,,,,,,,,,,
8,PAUSE,True,4,WORDS,----Y,5,5,LLM,SPENT,YYY--,5,5,VOI_REPAIR,PHASE,G-YGG,2,2,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,4,THIRD,---Y-,5,5,LLM,ROYAL,Y-YY-,5,5,LLM,GRAYS,-GGY-,3,3,LLM,CRAZY,GGGGG,0,0,LLM,,,,,,,,,,
10,BASES,True,5,THINE,----Y,5,5,LLM,CARES,-G-GG,2,2,LLM,GAMES,-G-GG,2,2,LLM,SALES,YG-GG,2,2,VOI_REPAIR,BASES,GGGGG,0,0,VOI_REPAIR,,,,,
11,YOUNG,True,4,THINK,---G-,4,4,LLM,FRANC,---G-,4,4,VOI_REPAIR,PEONY,--YGY,4,4,VOI_REPAIR,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,5,THINK,---G-,4,4,LLM,YOUNG,---G-,4,4,VOI_REPAIR,PLANS,--GGG,2,2,LLM,SCANS,--GGG,2,2,LLM,MEANS,GGGGG,0,0,LLM,,,,,
13,TRUTH,True,4,PLACE,-----,5,5,LLM,FOUND,--G--,4,4,LLM,TRUST,GGG-Y,2,2,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,
