game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGYB,0B3W,LLM,224,YRBW,1B1W,VOI,50,YBPG,0B3W,VOI,8,GKBY,2B0W,VOI,1,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,6,RGBY,1B2W,LLM,204,GPBR,0B2W,VOI,70,KBRY,0B2W,VOI,19,RWYG,1B2W,VOI,3,BGYW,0B2W,VOI,1,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGBY,0B2W,LLM,936,ORKG,1B1W,VOI,165,BROW,1B1W,VOI,26,PRYO,0B2W,VOI,5,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGYB,0B2W,LLM,936,YOGW,1B0W,VOI,110,YPKR,1B2W,VOI,11,YRRK,1B1W,VOI,1,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,6,RGBY,0B1W,LLM,976,WKYO,1B1W,VOI,179,WPOG,1B0W,VOI,28,WBWK,0B0W,VOI,3,OYOO,2B2W,VOI,1,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
6,BGPK,True,5,RGBY,1B1W,LLM,660,YKRY,0B1W,VOI,170,POBR,0B2W,VOI,25,RRGP,0B2W,VOI,2,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,6,RGBY,0B2W,LLM,936,KRYK,1B1W,VOI,122,YRRP,1B0W,VOI,31,KBRW,1B2W,VOI,4,BORK,2B0W,VOI,1,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGYW,0B3W,LLM,224,GWRK,1B1W,VOI,50,OYRG,1B2W,VOI,7,YWOG,0B2W,VOI,3,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,RGYW,0B1W,LLM,976,YOOK,0B0W,VOI,114,PRBB,1B1W,VOI,24,PBGP,1B1W,VOI,5,PPPR,3B0W,VOI,1,PPRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
10,RORO,True,6,RGBY,1B0W,LLM,500,WPBP,0B0W,VOI,81,RRKO,2B1W,VOI,6,ROKK,2B0W,VOI,2,RRRK,2B0W,VOI,1,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,
