game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGBW,1B2W,LLM,204,BGPR,1B3W,VOI,3,PGRB,0B4W,VOI,2,RBPG,0B4W,VOI,1,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,4,RGBY,1B2W,LLM,204,GPBR,0B2W,VOI,70,RYWB,2B0W,VOI,7,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,4,ROYG,0B3W,LLM,224,WGRY,0B3W,VOI,28,ORGW,3B0W,VOI,1,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,3,RGBY,1B1W,LLM,660,RWOG,0B0W,VOI,42,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,6,RGBO,1B0W,LLM,500,PYBK,0B1W,VOI,117,YGWG,1B0W,VOI,16,RWWP,0B0W,VOI,2,YOYO,3B0W,VOI,1,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
6,BGPK,True,6,RRRR,0B0W,LLM,2401,YOOG,0B1W,VOI,616,BKPY,2B1W,VOI,26,BYKY,1B1W,VOI,7,PBPY,1B1W,VOI,1,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,
7,GWRK,True,5,ROYW,0B2W,LLM,936,KRGY,0B3W,VOI,56,GYBR,1B1W,VOI,12,WGKR,0B4W,VOI,1,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,3,RGBY,0B3W,LLM,224,GYPR,3B0W,VOI,9,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGYO,0B1W,LLM,976,BBKY,0B0W,VOI,114,WRPW,0B2W,VOI,14,GWGP,0B1W,VOI,1,PPRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBY,1B0W,LLM,500,RPWW,1B0W,VOI,95,RRKR,1B1W,VOI,4,RKOO,2B1W,VOI,1,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,4,RGBO,2B0W,LLM,216,RORO,2B0W,VOI,28,RKKO,2B0W,VOI,9,RYPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,6,RGBY,0B2W,LLM,936,GKRO,1B1W,VOI,165,PYRK,2B0W,VOI,16,OYRW,1B0W,VOI,8,PRRG,0B1W,VOI,3,GYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,YYKK,True,7,RGBY,0B1W,LLM,976,PRRP,0B0W,VOI,333,YOOO,1B0W,VOI,96,BKKO,1B1W,VOI,18,WBWO,0B0W,VOI,2,YKYK,2B2W,VOI,1,YYKK,4B0W,VOI,1,,,,,,,,,,,,
14,YWPG,True,7,RRRR,0B0W,LLM,2401,GKYK,0B2W,VOI,366,KWGO,1B1W,VOI,78,OBGY,0B2W,VOI,16,KOKB,0B0W,VOI,2,YWWG,3B0W,VOI,1,YWPG,4B0W,VOI,1,,,,,,,,,,,,
15,RYYG,True,4,RGBY,1B2W,LLM,204,RYGO,2B1W,VOI,9,RYKG,3B0W,VOI,4,RYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,6,RGBY,1B1W,LLM,660,RYWO,1B1W,VOI,108,RWGP,0B1W,VOI,24,KYBW,0B1W,VOI,4,YGOO,3B0W,VOI,1,YGYO,4B0W,VOI,1,,,,,,,,,,,,,,,,
17,PWWO,True,5,RGBY,0B0W,LLM,256,OPWP,1B2W,VOI,40,OWPW,1B3W,VOI,4,WPOW,0B4W,VOI,1,PWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,6,RGBY,0B2W,LLM,936,YWPG,1B2W,VOI,56,GRPW,1B1W,VOI,8,YYGW,3B0W,VOI,2,YKGW,3B0W,VOI,1,YOGW,4B0W,VOI,1,,,,,,,,,,,,,,,,
19,KGYK,True,7,RGBY,1B1W,LLM,660,WGOR,1B0W,VOI,81,RRYR,1B0W,VOI,22,PKBR,0B1W,VOI,7,WBYY,1B0W,VOI,4,GGYP,2B0W,VOI,1,KGYK,4B0W,VOI,1,,,,,,,,,,,,
20,OYOP,True,5,ROYB,0B2W,LLM,936,YPGR,0B2W,VOI,200,GROW,1B0W,VOI,26,KYOP,3B0W,VOI,2,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGBY,1B0W,LLM,500,RKOK,1B0W,VOI,95,RPWW,2B1W,VOI,4,RRWP,2B2W,VOI,1,RRPW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,7,YYYY,2B0W,LLM,294,YYGG,0B2W,VOI,36,WBYY,2B1W,VOI,8,RWYY,2B0W,VOI,3,BPYY,3B0W,VOI,2,BKYY,3B0W,VOI,1,BOYY,4B0W,VOI,1,,,,,,,,,,,,
23,PPRP,True,4,RGBY,0B1W,LLM,976,OKOG,0B0W,VOI,114,PPRR,3B0W,VOI,7,PPRP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,7,RGBY,1B0W,LLM,500,RRPW,0B1W,VOI,158,KGWG,0B1W,VOI,39,PKYY,1B1W,VOI,7,PPBK,0B0W,VOI,2,YWOY,2B2W,VOI,1,WYOY,4B0W,VOI,1,,,,,,,,,,,,
25,OYOO,True,6,RGBY,0B1W,LLM,976,KPRP,0B0W,VOI,114,GWWG,0B0W,VOI,14,YOOO,2B2W,VOI,2,OOYO,2B2W,VOI,1,OYOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
