game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,YYBB,1B0W,LLM,256,RYGO,0B2W,VOI,51,OWBG,1B1W,VOI,7,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,RYWO,1B1W,LLM,252,YGWG,1B1W,VOI,38,GRWB,0B3W,VOI,6,WGBO,2B0W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGBO,0B1W,LLM,152,YWOW,1B1W,VOI,30,YRWR,0B2W,VOI,9,GYGW,2B0W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RGBY,2B1W,LLM,48,GGBR,1B1W,VOI,15,OGRY,2B0W,VOI,2,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RGBY,0B3W,LLM,136,GRWB,1B2W,VOI,24,GYRW,0B2W,VOI,4,BRGO,2B2W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RGBY,2B0W,LLM,96,WGBO,1B1W,VOI,28,RGRW,1B1W,VOI,4,ROBR,0B0W,VOI,2,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RRGG,1B0W,LLM,256,RWBB,2B0W,VOI,23,RYBO,1B1W,VOI,6,OWBG,1B1W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RRBB,0B2W,LLM,96,GBRO,1B1W,VOI,22,YBWR,1B1W,VOI,9,OYRR,2B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,YRBB,0B1W,LLM,276,RWOW,1B2W,VOI,27,OWRR,0B3W,VOI,3,RGWO,3B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RRBB,0B0W,LLM,256,GGWY,1B1W,VOI,46,OYWW,1B1W,VOI,7,WWWG,1B0W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,RGGG,0B1W,LLM,308,OYRR,3B0W,VOI,15,OWRR,3B0W,VOI,3,OORR,3B0W,VOI,2,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,RGBY,2B0W,LLM,96,YGWY,1B1W,VOI,24,WGBO,1B2W,VOI,2,OWBY,0B2W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,RGBY,2B0W,LLM,96,RGOW,3B0W,VOI,6,RGRW,2B0W,VOI,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,RGGB,2B0W,LLM,105,RGRW,2B1W,VOI,8,RGWO,1B2W,VOI,2,RYGW,3B0W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,4,RGBO,1B1W,LLM,252,BGWY,2B0W,VOI,19,YGRY,1B1W,VOI,4,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,RGBO,1B1W,LLM,252,BRBY,1B1W,VOI,49,YGRY,1B0W,VOI,4,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,4,YRBB,1B0W,LLM,182,OWBG,1B1W,VOI,30,YGWG,0B0W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,RGGB,2B0W,LLM,105,RGWO,0B3W,VOI,2,OWGB,2B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,3,YRBG,0B3W,LLM,136,GYRW,0B3W,VOI,20,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,6,RRBB,0B0W,LLM,256,WYWY,3B0W,VOI,12,WYYY,2B0W,VOI,6,WYWW,2B1W,VOI,2,WOWY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,
21,GWGW,True,4,RGBY,0B1W,LLM,152,WRWW,1B1W,VOI,24,YWOW,2B0W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,YYRR,1B0W,LLM,256,YWOW,2B1W,VOI,13,YOBW,1B1W,VOI,2,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RGBY,0B4W,LLM,9,BYRG,2B2W,VOI,4,BYGR,1B3W,VOI,2,GYRB,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GGYY,2B1W,LLM,32,YGRY,1B1W,VOI,6,GWGY,0B3W,VOI,2,BGYG,3B0W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RRBB,0B1W,LLM,256,BGYG,1B0W,VOI,29,BWWO,0B1W,VOI,6,OYYR,3B0W,VOI,2,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
