game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGYB,0B3W,LLM,136,GYBO,2B0W,VOI,14,GWBR,3B0W,VOI,2,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,RRRG,1B1W,LLM,156,GYRW,0B3W,VOI,22,YRGO,0B3W,VOI,3,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RRRR,0B0W,LLM,625,WYBG,1B2W,VOI,96,BYGO,2B0W,VOI,7,YYGW,2B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RGBO,1B1W,LLM,252,YWBR,0B3W,VOI,23,WBYO,0B3W,VOI,3,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,YGBR,0B3W,LLM,136,GYRW,0B2W,VOI,28,BRGO,2B2W,VOI,3,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGYB,1B1W,LLM,252,RYOW,0B2W,VOI,57,WGGY,2B2W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,ROYG,1B1W,LLM,252,GRBG,0B1W,VOI,50,WBYO,0B2W,VOI,11,RWOR,3B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,RGYB,1B1W,LLM,252,GGWY,1B1W,VOI,42,RYWR,1B2W,VOI,2,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGYB,1B0W,LLM,108,RWOW,1B2W,VOI,7,WWYO,1B1W,VOI,2,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RGBO,0B0W,LLM,16,YYYW,2B2W,VOI,3,YYWY,2B2W,VOI,2,YWYY,2B2W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
