game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGBO,1B2W,LLM,132,RBOY,0B2W,VOI,38,GRBW,3B0W,VOI,4,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,3,RGBW,3B0W,LLM,20,RGBO,3B0W,VOI,4,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGBY,0B2W,LLM,312,WRGO,0B1W,VOI,28,BBYW,3B0W,VOI,3,YBYW,2B2W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,6,RGBW,1B2W,LLM,132,GRBR,0B2W,VOI,43,OGWB,2B1W,VOI,5,ROWB,1B1W,VOI,4,BGWG,3B0W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,
5,BROG,True,5,RGBW,0B3W,LLM,136,GWRO,0B3W,VOI,20,WBOR,1B2W,VOI,4,WOGB,0B3W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGBW,1B1W,LLM,252,BYYW,0B2W,VOI,35,YOBR,0B1W,VOI,3,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,ROBY,1B1W,LLM,252,OWBG,1B1W,VOI,50,GRBR,0B1W,VOI,14,OYGY,0B1W,VOI,3,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGYB,1B1W,LLM,252,GGWY,1B1W,VOI,42,YWWB,0B1W,VOI,11,OGRW,2B1W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RGBW,1B1W,LLM,252,BGOY,0B1W,VOI,31,RWWO,3B0W,VOI,3,RWRO,2B1W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,2,RGBO,0B0W,LLM,16,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,ROBY,0B2W,LLM,312,OGRW,2B0W,VOI,27,BGRG,1B0W,VOI,7,WYRW,1B0W,VOI,2,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,6,RGBW,3B0W,LLM,20,RGBY,2B0W,VOI,12,WGBW,2B0W,VOI,6,RGRW,3B0W,VOI,2,RGGW,3B0W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,RGOG,True,4,RRGB,1B1W,LLM,230,ORRR,0B2W,VOI,22,RGOW,3B0W,VOI,4,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,ROYW,2B0W,LLM,96,RGGW,3B0W,VOI,6,RGRW,2B1W,VOI,2,RBGW,3B0W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,RGBO,1B1W,LLM,252,RWGW,0B1W,VOI,56,OGYY,1B0W,VOI,5,ORRO,1B0W,VOI,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RGBO,1B1W,LLM,252,BWBG,1B2W,VOI,15,BGWY,2B0W,VOI,2,BBWO,1B1W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,4,RGBW,0B1W,LLM,152,WYYY,0B0W,VOI,21,ORRO,1B1W,VOI,8,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,RGBW,0B3W,LLM,136,BROG,0B3W,VOI,20,OBWR,0B3W,VOI,2,GWRO,0B3W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,RGBO,2B0W,LLM,96,ROWO,1B0W,VOI,26,RGRY,2B2W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,3,RGBW,1B1W,LLM,252,RWWY,2B1W,VOI,6,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,RGBW,1B1W,LLM,252,WGWY,0B3W,VOI,12,YWRW,2B0W,VOI,5,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,RGBW,0B2W,LLM,312,BBWO,1B0W,VOI,44,GYRO,0B2W,VOI,11,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,ROYW,1B1W,LLM,252,RGOG,1B1W,VOI,38,OGBW,0B2W,VOI,8,RBGY,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RGBW,1B0W,LLM,108,OGYY,3B0W,VOI,6,OGYO,3B0W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,6,RGYB,1B1W,LLM,252,WORB,1B1W,VOI,50,WGBW,1B0W,VOI,10,OGRG,0B1W,VOI,4,WRYY,2B2W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGBW,1B1W,LLM,252,GWGW,1B0W,VOI,56,YYRW,2B0W,VOI,4,OORW,1B1W,VOI,2,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
