game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGYB,0B3W,LLM,136,GYBW,2B0W,VOI,14,GOBR,3B0W,VOI,2,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,1,RGBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RYYB,2B1W,LLM,40,GYRB,1B1W,VOI,11,YOYB,1B2W,VOI,3,BYYY,3B0W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RGYB,1B2W,LLM,132,RYBO,0B2W,VOI,38,GRYW,0B3W,VOI,7,YGGR,1B1W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RGBY,0B3W,LLM,136,GYRO,0B3W,VOI,20,WRYG,2B0W,VOI,4,ORYB,1B2W,VOI,2,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGBY,2B0W,LLM,96,RYWY,2B0W,VOI,14,RGWO,2B0W,VOI,2,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,RGBY,1B0W,LLM,108,OOWY,0B2W,VOI,13,WGOW,2B1W,VOI,2,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGYB,1B1W,LLM,252,BYYW,0B1W,VOI,55,RROY,0B2W,VOI,6,OBRB,1B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGOB,1B1W,LLM,252,WGRR,0B2W,VOI,39,RYBW,1B1W,VOI,5,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RGBY,1B0W,LLM,108,RWOW,0B1W,VOI,18,OBBO,0B0W,VOI,4,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,6,RRRR,3B0W,LLM,20,RRRY,2B1W,VOI,12,RRWR,2B1W,VOI,6,RGRR,2B1W,VOI,2,BRRR,3B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
12,RGOW,True,5,RGYB,2B0W,LLM,96,RGRR,2B0W,VOI,15,RGWG,2B1W,VOI,2,RGGO,2B1W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,RRRR,1B0W,LLM,500,RGOB,3B0W,VOI,12,RGOW,3B0W,VOI,3,RGOO,3B0W,VOI,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,6,RGYB,1B1W,LLM,252,RRRY,1B0W,VOI,69,GGWY,0B2W,VOI,5,RWOG,2B1W,VOI,2,ROGG,2B0W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,
15,BRBY,True,4,RGBY,2B1W,LLM,48,BGWY,2B0W,VOI,5,YGRY,1B1W,VOI,2,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,6,RGYB,2B0W,LLM,96,RGOW,1B0W,VOI,16,RRYY,0B0W,VOI,4,BGBB,3B0W,VOI,2,GGBB,2B2W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
17,OOOB,True,6,RGYB,1B0W,LLM,108,WYYY,0B0W,VOI,24,RROR,1B0W,VOI,8,GGOO,1B1W,VOI,3,BOOB,3B0W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
18,WOGB,True,6,RGBY,0B2W,LLM,312,BRRR,0B1W,VOI,68,YWYB,1B1W,VOI,7,YBOO,0B2W,VOI,2,GOWB,2B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
19,RGYR,True,5,RRRR,2B0W,LLM,150,RRYY,2B1W,VOI,16,RORY,1B2W,VOI,3,RBYR,3B0W,VOI,2,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,RGYB,1B1W,LLM,252,RWGO,0B2W,VOI,57,GGWY,3B0W,VOI,3,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,RRRR,0B0W,LLM,625,BGWY,0B2W,VOI,126,YBOO,0B0W,VOI,4,WWGG,2B2W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RGYB,0B2W,LLM,312,YBOO,1B0W,VOI,54,GBGG,1B0W,VOI,22,GROR,0B1W,VOI,8,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RRRR,1B0W,LLM,500,OGRG,1B1W,VOI,98,BGBR,1B2W,VOI,11,RGWB,0B3W,VOI,2,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RGBY,1B1W,LLM,252,RWYR,1B0W,VOI,34,ROGG,1B2W,VOI,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,6,RGYB,1B1W,LLM,252,ROGG,0B1W,VOI,50,WGWY,1B1W,VOI,9,GBWB,0B1W,VOI,2,WRYR,3B0W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYOW,True,7,RRRR,0B0W,LLM,625,WWGG,0B1W,VOI,108,BGBB,1B0W,VOI,24,OGOO,1B0W,VOI,5,YGYY,0B1W,VOI,4,OYWB,1B3W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,
27,RRBG,True,4,RRRR,2B0W,LLM,150,RGYR,1B2W,VOI,40,GRBR,2B2W,VOI,3,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,3,RGBY,0B4W,LLM,9,BRYG,0B4W,VOI,2,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,6,RGYB,0B2W,LLM,312,BYOW,0B1W,VOI,28,YRRR,2B0W,VOI,8,GRRO,2B2W,VOI,2,GORR,1B3W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,
30,YGBR,True,4,RGYB,1B3W,LLM,8,GYRB,0B4W,VOI,3,BRYG,0B4W,VOI,2,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RGYB,0B3W,LLM,136,GBRR,3B0W,VOI,9,GBBR,3B0W,VOI,3,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,6,RRRR,1B0W,LLM,500,RGBY,0B3W,VOI,90,GBWR,0B3W,VOI,15,WRYG,1B1W,VOI,4,ORGB,3B0W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
33,YGRW,True,5,RGBY,1B2W,LLM,132,GRBR,0B2W,VOI,43,YGYB,2B0W,VOI,6,YGRG,3B0W,VOI,2,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,RGYB,1B2W,LLM,132,ORYG,0B3W,VOI,23,YGRW,0B4W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,RGYB,1B0W,LLM,108,OGOO,1B0W,VOI,32,RROR,0B1W,VOI,12,OYYW,2B1W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RGYB,2B0W,LLM,96,YGYY,1B0W,VOI,50,BGBB,0B0W,VOI,9,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RGYB,0B2W,LLM,312,ORRG,0B0W,VOI,21,BYWY,1B2W,VOI,5,YBWW,2B0W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,3,RRRR,0B0W,LLM,625,BYWY,0B3W,VOI,32,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
