game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,BHATT,-G-G-,3,3,RANDOM,SHITE,-G-G-,3,3,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,5,JIANG,--Y--,5,5,RANDOM,RATES,YGY--,4,4,VOI,MARTA,-GGG-,2,2,VOI,BARTH,-GGG-,2,2,VOI,PARTY,GGGGG,0,0,VOI,,,,,
3,TRICK,True,4,CODEC,Y----,5,5,RANDOM,HACKS,--YY-,5,4,VOI,TRUCK,GG-GG,1,1,VOI,TRICK,GGGGG,0,0,VOI,,,,,,,,,,
4,DIRTY,True,3,RITES,YGY--,4,4,RANDOM,MIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
5,USUAL,True,4,WAGON,-Y---,5,5,RANDOM,SCARE,Y-Y--,5,4,VOI,ASLAM,-GYG-,3,3,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,SHRUG,--YY-,5,4,RANDOM,TRUCK,GGG--,2,2,VOI,TRUER,GGG--,2,2,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,5,MAXIM,-----,5,5,RANDOM,CLOSE,---YY,5,5,VOI,REEDS,--G-Y,4,4,VOI,STENT,G-GGG,1,1,VOI,SPENT,GGGGG,0,0,VOI,,,,,
8,PAUSE,True,5,LEEKS,-Y--Y,5,5,RANDOM,SHITE,Y---G,4,4,VOI,AMUSE,Y-GGG,2,2,VOI,CAUSE,-GGGG,1,1,VOI,PAUSE,GGGGG,0,0,VOI,,,,,
9,CRAZY,True,3,DITTY,----G,4,4,RANDOM,CARLY,GYY-G,3,3,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
10,BASES,True,4,VICAR,---Y-,5,5,RANDOM,BASEL,GGGG-,1,1,VOI,BASED,GGGG-,1,1,VOI,BASES,GGGGG,0,0,VOI,,,,,,,,,,
11,YOUNG,True,4,FONTS,-GY--,4,4,RANDOM,MORAN,-G--Y,4,4,VOI,DOING,-G-GG,2,2,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,6,SOGGY,Y----,5,5,RANDOM,BASES,-Y-YG,4,4,VOI,PLEAS,--YYG,4,3,VOI,REAMS,-GGYG,2,2,VOI,MEATS,GGG-G,1,1,VOI,MEANS,GGGGG,0,0,VOI
13,TRUTH,True,4,LEROY,--Y--,5,5,RANDOM,TRUMP,GGG--,2,2,VOI,TRUCK,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,4,NOVEL,---G-,4,4,RANDOM,DARES,Y-GG-,3,3,VOI,WIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,
15,FOLKS,True,4,LIMBS,Y---G,4,4,RANDOM,PLEAS,-Y--G,4,4,VOI,FOLDS,GGG-G,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,4,DIXIE,-Y--G,4,4,RANDOM,SHITE,-GG-G,2,2,VOI,WHILE,-GGGG,1,1,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,3,QUAID,--G--,4,4,RANDOM,TRAMS,--G--,4,4,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
18,GRANT,True,6,HOWDY,-----,5,5,RANDOM,PARAS,-YY--,5,4,VOI,ULTRA,--YYY,5,5,VOI,TRACI,YGG--,3,3,VOI,GRATE,GGGY-,2,2,VOI,GRANT,GGGGG,0,0,VOI
19,MEALS,True,5,JOKES,---YG,4,4,RANDOM,READS,-GG-G,2,2,VOI,MEANS,GGG-G,1,1,VOI,MEATS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,5,VIEWS,--G--,4,4,RANDOM,ARENT,YGG--,3,3,VOI,BREAD,-GGG-,2,2,VOI,OREAL,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,URINE,----G,4,4,RANDOM,SHAME,--G-G,3,3,VOI,WEAVE,Y-G-G,3,3,VOI,AWAKE,GGGGG,0,0,VOI,,,,,,,,,,
22,OCCUR,True,4,RIFFS,Y----,5,5,RANDOM,CREAM,YY---,5,5,VOI,LURCH,-YYY-,5,5,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
23,YEARS,False,6,AREAS,YYY-G,4,3,RANDOM,READS,YGG-G,2,2,VOI,HEARS,-GGGG,1,1,VOI,WEARS,-GGGG,1,1,VOI,FEARS,-GGGG,1,1,VOI,MEARS,-GGGG,1,1,VOI
24,GRADE,True,6,CREWE,-G--G,3,3,RANDOM,IRATE,-GG-G,2,2,VOI,FRAME,-GG-G,2,2,VOI,BRAVE,-GG-G,2,2,VOI,GRAZE,GGG-G,1,1,VOI,GRADE,GGGGG,0,0,VOI
25,CHILL,True,5,SHOOK,-G---,4,4,RANDOM,CHILE,GGGG-,1,1,VOI,CHILI,GGGG-,1,1,VOI,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,4,ITALY,---Y-,5,5,RANDOM,FOLKS,GYY--,4,4,VOI,FLOOR,GGGG-,1,1,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,5,ZEISS,-----,5,5,RANDOM,LORNA,Y---Y,5,5,VOI,BLACK,-YY--,5,5,VOI,MALAY,-YY-G,4,4,VOI,APPLY,GGGGG,0,0,VOI,,,,,
28,SMILE,True,4,MERCI,YY--Y,5,5,RANDOM,AIMED,-YYY-,5,4,VOI,EMILY,YGGG-,2,2,VOI,SMILE,GGGGG,0,0,VOI,,,,,,,,,,
29,KNOCK,True,5,ENDED,-G---,4,4,RANDOM,UNHCR,-G-G-,3,3,VOI,KNICK,GG-GG,1,1,VOI,KNACK,GG-GG,1,1,VOI,KNOCK,GGGGG,0,0,VOI,,,,,
30,SLEEP,True,5,SKIRT,G----,4,4,RANDOM,SHENG,G-G--,3,3,VOI,SEEDS,GYG--,3,3,VOI,SWEEP,G-GGG,1,1,VOI,SLEEP,GGGGG,0,0,VOI,,,,,
31,BRICK,True,4,BAHIA,G--Y-,4,4,RANDOM,BOING,G-G--,3,3,VOI,BUICK,G-GGG,1,1,VOI,BRICK,GGGGG,0,0,VOI,,,,,,,,,,
32,WROTE,True,6,MARES,--YY-,5,5,RANDOM,RHINE,Y---G,4,4,VOI,PRUDE,-G--G,3,3,VOI,FROZE,-GG-G,2,2,VOI,TROVE,YGG-G,2,2,VOI,WROTE,GGGGG,0,0,VOI
33,RATED,True,5,ASLAM,Y----,5,5,RANDOM,GRADE,-YYYY,5,3,VOI,RACED,GG-GG,1,1,VOI,RAKED,GG-GG,1,1,VOI,RATED,GGGGG,0,0,VOI,,,,,
34,ALERT,True,3,CLIVE,-G--Y,4,4,RANDOM,SLEEP,-GG--,3,3,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
35,CAGES,False,6,TACKY,-GY--,4,4,RANDOM,CARED,GG-G-,2,2,VOI,CAMEO,GG-G-,2,2,VOI,CALEB,GG-G-,2,2,VOI,CAFES,GG-GG,1,1,VOI,CASES,GG-GG,1,1,VOI
36,TEDDY,True,4,ROJAS,-----,5,5,RANDOM,ENGEL,Y----,5,5,VOI,WHYTE,--YYY,5,5,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,4,REACH,-Y-Y-,5,5,RANDOM,COYNE,GG--Y,3,3,VOI,COMES,GG-GG,1,1,VOI,COLES,GGGGG,0,0,VOI,,,,,,,,,,
38,HWANG,True,5,UNITY,-Y---,5,5,RANDOM,MEANS,--GG-,3,3,VOI,JOANN,--GG-,3,3,VOI,ZHANG,-YGGG,2,2,VOI,HWANG,GGGGG,0,0,VOI,,,,,
39,WRATH,True,4,SCAPE,--G--,4,4,RANDOM,HWANG,YYG--,4,4,VOI,WHARF,GYGY-,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,3,ORGAN,Y--Y-,5,5,RANDOM,CAMEO,YGY-G,3,3,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
41,LOPEZ,True,4,RHETT,--Y--,5,5,RANDOM,PALME,Y-Y-Y,5,5,VOI,LOPES,GGGG-,1,1,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,,,,,,
42,GOODY,False,6,NITRO,----Y,5,5,RANDOM,FOLES,-G---,4,4,VOI,MOCHA,-G---,4,4,VOI,BOOBY,-GG-G,2,2,VOI,KOOKY,-GG-G,2,2,VOI,WOODY,-GGGG,1,1,VOI
43,BROTH,True,5,WIPER,----Y,5,5,RANDOM,CORSA,-YY--,5,5,VOI,TRURO,YG--Y,4,4,VOI,FRONT,-GG-Y,3,3,VOI,BROTH,GGGGG,0,0,VOI,,,,,
44,VERDE,True,4,BAKED,---YY,5,5,RANDOM,TEDDY,-G-G-,3,3,VOI,SEEDS,-GYG-,3,3,VOI,VERDE,GGGGG,0,0,VOI,,,,,,,,,,
45,TAMED,True,3,HONED,---GG,3,3,RANDOM,RATED,-GYGG,2,2,VOI,TAMED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
46,LEAFS,True,5,MINDY,-----,5,5,RANDOM,WRATH,--G--,4,4,VOI,BLACK,-YG--,4,4,VOI,LEAVE,GGG--,2,2,VOI,LEAFS,GGGGG,0,0,VOI,,,,,
