game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,RORO,0B2W,LLM,96,YROB,1B1W,CSS,22,OWOY,0B0W,CSS,3,BRGR,2B2W,CSS,1,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,GYGY,1B1W,LLM,208,YYWO,0B1W,CSS,39,ROGG,1B1W,CSS,6,BGGW,1B1W,CSS,1,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGYB,1B1W,LLM,252,RBBO,0B1W,CSS,50,WWYR,1B1W,CSS,7,GOYW,2B0W,CSS,1,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,3,BGBR,2B0W,LLM,105,YGBG,1B2W,CSS,8,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,WBYR,0B2W,LLM,312,OYWO,0B1W,CSS,58,BWGG,2B0W,CSS,7,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,BBGY,1B1W,LLM,230,WBBO,0B1W,CSS,41,GYWY,3B0W,CSS,4,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,YGBO,0B1W,LLM,152,RRWG,1B1W,CSS,30,OWWR,1B3W,CSS,1,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,WWBR,2B0W,LLM,105,GBBR,1B1W,CSS,24,WGYR,3B0W,CSS,3,WGOR,3B0W,CSS,2,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,BWOY,0B2W,LLM,312,RYWR,2B0W,CSS,31,GYBR,0B1W,CSS,2,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,YWGO,0B2W,LLM,312,RORW,0B1W,CSS,62,BBOG,0B0W,CSS,2,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,OOOB,1B0W,LLM,317,ORYG,2B0W,CSS,16,OWWG,1B0W,CSS,2,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,RROO,2B0W,LLM,114,RWBO,1B2W,CSS,16,RYOB,2B0W,CSS,2,RRWB,1B1W,CSS,1,RGOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,BWOO,1B0W,LLM,182,YYRO,0B2W,CSS,26,RGOR,3B0W,CSS,3,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,GWRO,1B2W,LLM,132,GRWY,0B3W,CSS,26,WWGR,2B2W,CSS,1,RWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,WBOY,1B1W,LLM,252,OGGY,1B0W,CSS,42,RYBY,2B1W,CSS,3,RWYY,1B1W,CSS,1,BRBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,YGRR,1B0W,LLM,182,BWWR,1B0W,CSS,22,BGGO,3B0W,CSS,4,BGBO,2B1W,CSS,1,BGGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,BGRO,0B2W,LLM,312,GWWB,1B0W,CSS,50,OBYB,2B0W,CSS,6,RYYB,1B0W,CSS,1,OOOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,BBOW,0B3W,LLM,44,RWBO,0B3W,CSS,8,WOYB,3B0W,CSS,2,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,WBWO,0B0W,LLM,81,YRRR,1B2W,CSS,9,RYYR,3B0W,CSS,2,RGYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,ROBW,0B1W,LLM,152,GYRG,0B2W,CSS,21,OGYY,2B0W,CSS,4,WGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,ORBR,0B0W,LLM,81,GWWW,3B0W,CSS,8,GWWG,2B2W,CSS,2,GGWW,2B2W,CSS,1,GWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,3,RGBO,0B1W,LLM,152,WYOW,0B3W,CSS,8,YWWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RWOB,0B2W,LLM,312,YBYW,1B1W,CSS,46,WYRW,0B2W,CSS,10,BGYR,2B2W,CSS,2,BRYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GBWR,0B1W,LLM,152,OYYW,2B0W,CSS,20,OYRO,1B1W,CSS,4,OOOW,1B0W,CSS,1,OGYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RGRO,0B1W,LLM,276,WYGY,2B1W,CSS,15,GYGW,1B1W,CSS,3,YBGY,0B2W,CSS,1,WYYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,BWWY,1B2W,LLM,84,YYWB,1B2W,CSS,11,RWYB,0B3W,CSS,3,BYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,BRRY,1B2W,LLM,84,YRBB,2B0W,CSS,14,GRBR,2B2W,CSS,1,RRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
