game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,HOUSE,YY---,5,4,LLM,CHOIR,-GG--,3,3,CSS,THONG,YGG--,3,3,VOI,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,4,HOUSE,-----,5,5,LLM,DARLA,-GG--,3,3,CSS,MARTI,-GGG-,2,2,VOI,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,3,HOUSE,-----,5,5,LLM,DARIN,--YY-,5,4,CSS,TRICK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,MARIN,--GY-,4,4,CSS,BIRDY,-GGYG,2,2,VOI,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS,USUAL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,BRUNT,-GG-Y,3,3,CSS,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,TAPES,Y-YYY,5,4,CSS,SPELT,GGG-G,1,1,VOI,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,4,HOUSE,--GGG,2,2,LLM,AMUSE,Y-GGG,2,2,CSS,CAUSE,-GGGG,1,1,VOI,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,
9,CRAZY,True,5,HOUSE,-----,5,5,LLM,LATIN,-Y---,5,5,CSS,BRAGA,-GG--,3,3,VOI,CRAMP,GGG--,2,2,CSS,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,4,HOUSE,---YY,5,4,LLM,RATES,-G-GG,2,2,CSS,SALES,YG-GG,2,2,VOI,BASES,GGGGG,0,0,CSS,,,,,,,,,,
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,6,HOUSE,---YY,5,5,LLM,TEENS,-G-GG,2,2,CSS,DEANS,-GGGG,1,1,VOI,LEANS,-GGGG,1,1,CSS,BEANS,-GGGG,1,1,VOI,MEANS,GGGGG,0,0,CSS
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,CSS,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
14,FIRED,True,3,HOUSE,----Y,5,5,LLM,ARDEN,-YYG-,4,4,CSS,FIRED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,LLM,TOOLS,-G-YG,3,3,CSS,MOLDS,-GG-G,2,2,VOI,POLIS,-GG-G,2,2,CSS,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,3,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS,CHILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
17,BLACK,True,4,HOUSE,-----,5,5,LLM,TRINA,----Y,5,5,CSS,BADLY,GY-Y-,4,4,VOI,BLACK,GGGGG,0,0,CSS,,,,,,,,,,
18,GRANT,True,4,HOUSE,-----,5,5,LLM,KIRAN,--YYY,5,3,CSS,BRANT,-GGGG,1,1,VOI,GRANT,GGGGG,0,0,CSS,,,,,,,,,,
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,TIRES,---YG,4,4,CSS,SLEDS,-YY-G,4,4,VOI,LEAFS,YGG-G,2,2,CSS,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,ARIEL,YG-Y-,4,4,CSS,DREAM,-GGGG,1,1,VOI,BREAM,-GGGG,1,1,CSS,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,LAINE,-Y--G,4,4,CSS,GRACE,--G-G,3,3,VOI,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4,4,CSS,ODOUR,G--GG,2,2,VOI,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,False,6,HOUSE,---YY,5,5,LLM,LANES,-Y-YG,4,4,CSS,REAMS,YGG-G,2,2,VOI,PEARS,-GGGG,1,1,CSS,TEARS,-GGGG,1,1,VOI,BEARS,-GGGG,1,1,CSS
24,GRADE,False,6,HOUSE,----G,4,4,LLM,EARLE,-YY-G,4,4,CSS,GRACE,GGG-G,1,1,VOI,GRAVE,GGG-G,1,1,CSS,GRAZE,GGG-G,1,1,VOI,GRAPE,GGG-G,1,1,CSS
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,RANCH,---YY,5,5,CSS,CHILD,GGGG-,1,1,VOI,CHILI,GGGG-,1,1,CSS,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,4,HOUSE,-Y---,5,5,LLM,RATON,---G-,4,4,CSS,BLOOM,-GGG-,2,2,VOI,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,
27,APPLY,True,4,HOUSE,-----,5,5,LLM,LAIRD,YY---,5,5,CSS,PLANK,YYY--,5,5,VOI,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,5,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,CSS,SEINE,G-G-G,2,2,VOI,SLICE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,VOI,,,,,
29,KNOCK,True,5,HOUSE,-Y---,5,5,LLM,GROIN,--G-Y,4,4,CSS,KNOPF,GGG--,2,2,VOI,KNOLL,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,VOI,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,RATES,---GY,4,4,CSS,SPEED,GYGG-,2,2,VOI,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,
31,BRICK,True,5,HOUSE,-----,5,5,LLM,LATIN,---Y-,5,5,CSS,GRIMY,-GG--,3,3,VOI,PRICK,-GGGG,1,1,CSS,BRICK,GGGGG,0,0,VOI,,,,,
32,WROTE,True,4,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,TROPE,YGG-G,2,2,VOI,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
33,RATED,True,6,HOUSE,----Y,5,5,LLM,EARED,-GYGG,2,2,CSS,RAZED,GG-GG,1,1,VOI,RAGED,GG-GG,1,1,CSS,RAPED,GG-GG,1,1,VOI,RATED,GGGGG,0,0,CSS
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,EARED,YYY--,5,4,CSS,REGAL,YY-YY,5,5,VOI,ALERT,GGGGG,0,0,CSS,,,,,,,,,,
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SAEED,YG-G-,3,3,CSS,TASER,-GYG-,3,3,VOI,LACES,-GYGG,2,2,CSS,CAKES,GG-GG,1,1,VOI,CAPES,GG-GG,1,1,CSS
