game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,BASED,-----,5,5,LLM,POINT,GY--Y,4,4,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,GUESS,-----,5,5,LLM,MONTH,---G-,4,4,VOI,WITTY,---GG,3,3,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,4,BASED,-----,5,5,LLM,THORN,G--Y-,4,4,VOI,TRUCK,GG-GG,1,1,VOI,TRICK,GGGGG,0,0,VOI,,,,,,,,,,
4,DIRTY,True,3,SEEMS,-----,5,5,LLM,CYRIL,-YGY-,4,4,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
5,USUAL,True,4,GIVEN,-----,5,5,LLM,CARLO,-Y-Y-,5,5,VOI,PLATA,-YY--,5,5,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,GUESS,-Y---,5,5,LLM,TRUMP,GGG--,2,2,VOI,TRUCK,GGG--,2,2,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,4,REIGN,-Y--Y,5,5,LLM,TONES,Y-YYY,5,5,VOI,STENT,G-GGG,1,1,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,
8,PAUSE,True,3,BASED,-GYY-,4,3,LLM,LAPSE,-GYGG,2,2,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,4,GIVEN,-----,5,5,LLM,BLURS,---Y-,5,5,VOI,PARTY,-YY-G,4,4,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,True,2,BASED,GGGG-,1,1,LLM,BASES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
11,YOUNG,True,4,GUESS,YY---,5,5,LLM,MOGUL,-GYY-,4,4,VOI,COUGH,-GGY-,3,3,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,5,COULD,-----,5,5,LLM,PANTS,-YY-G,4,3,VOI,EVANS,Y-GGG,2,2,VOI,BEANS,-GGGG,1,1,VOI,MEANS,GGGGG,0,0,VOI,,,,,
13,TRUTH,True,5,BASED,-----,5,5,LLM,YOUNG,--G--,4,4,VOI,TRUCK,GGG--,2,2,VOI,TRUMP,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,VOI,,,,,
14,FIRED,True,4,BASED,---GG,3,3,LLM,TONED,---GG,3,3,VOI,DRIED,-YYGG,3,3,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,
15,FOLKS,True,5,BASED,--Y--,5,5,LLM,SOILS,-G-YG,3,3,VOI,LOONS,YG--G,3,3,VOI,VOLTS,-GG-G,2,2,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,4,BASED,---Y-,5,5,LLM,CLONE,GY--G,3,3,VOI,CYCLE,G--GG,2,2,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,4,BASED,GY---,4,4,LLM,BLATT,GGG--,2,2,VOI,BLANC,GGG-Y,2,2,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,4,BASED,-Y---,5,5,LLM,AORTA,Y-YY-,5,5,VOI,CRAFT,-GG-G,2,2,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,3,BASED,-YYY-,5,5,LLM,MEANS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
20,CREAM,True,4,BASED,-Y-Y-,5,5,LLM,ALENE,Y-G--,4,4,VOI,CHEAT,G-GG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,,,,,,
21,AWAKE,True,5,BASED,-Y-Y-,5,4,LLM,CREAM,--YY-,5,5,VOI,ANKLE,G-Y-G,3,3,VOI,AWOKE,GG-GG,1,1,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,3,BASED,-----,5,5,LLM,HUMOR,-Y-YG,4,4,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,False,6,BASED,-YYY-,5,5,LLM,MEALS,-GG-G,2,2,VOI,JEANS,-GG-G,2,2,VOI,HEATS,-GG-G,2,2,VOI,WEARS,-GGGG,1,1,VOI,REARS,-GGGG,1,1,VOI
