game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,5,LIARS,-----,5,5,CSS,DODGE,-Y---,5,5,LLM,CHOCK,-GG--,3,3,LLM,PHONY,GGG--,2,2,LLM,PHOTO,GGGGG,0,0,LLM,,,,,
2,PARTY,True,4,SNARE,--YY-,5,4,CSS,AURAL,Y-G--,4,4,LLM,CARGO,-GG--,3,3,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,
3,TRICK,True,4,SNARE,---Y-,5,5,CSS,ORBIT,-G-YY,4,4,LLM,FRITZ,-GGY-,3,3,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,5,ELIAS,--Y--,5,5,CSS,PITCH,-GY--,4,4,LLM,MINTY,-G-GG,2,2,LLM,FIFTY,-G-GG,2,2,LLM,DIRTY,GGGGG,0,0,LLM,,,,,
5,USUAL,True,5,DIMES,----Y,5,5,CSS,SHARK,Y-Y--,5,4,LLM,COSTA,--Y-Y,5,4,LLM,PANSY,-Y-Y-,5,5,LLM,USUAL,GGGGG,0,0,LLM,,,,,
6,TRULY,True,5,EARNS,--Y--,5,5,CSS,GOPRO,---Y-,5,5,LLM,BRICK,-G---,4,4,LLM,TRUTH,GGG--,2,2,LLM,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,3,DANES,--YYY,5,5,CSS,STONE,GY-GY,3,3,LLM,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,4,RAMEN,-G-Y-,4,4,CSS,GABLE,-G--G,3,3,LLM,SAUCE,YGG-G,2,2,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,4,SIREN,--Y--,5,5,CSS,DRAGO,-GG--,3,3,LLM,CRACK,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,,,,,,
10,BASES,True,3,SIENA,Y-Y-Y,5,5,CSS,BASED,GGGG-,1,1,LLM,BASES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
11,YOUNG,True,4,SNARE,-Y---,5,5,CSS,HOUND,-GGG-,2,2,LLM,MOUNT,-GGG-,2,2,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,4,NAILS,YY--G,4,4,CSS,SCANS,--GGG,2,2,LLM,BEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,
13,TRUTH,True,5,AIRES,--Y--,5,5,CSS,GROWL,-G---,4,4,LLM,CRUMP,-GG--,3,3,LLM,DRUNK,-GG--,3,3,LLM,TRUTH,GGGGG,0,0,LLM,,,,,
14,FIRED,False,6,SINCE,-G--Y,4,4,CSS,RILEY,YG-G-,3,3,LLM,MIXER,-G-GY,3,3,LLM,HIRED,-GGGG,1,1,LLM,WIRED,-GGGG,1,1,LLM,AIRED,-GGGG,1,1,LLM
15,FOLKS,True,4,HANES,----G,4,4,CSS,FLOSS,GYY-G,3,3,LLM,FOLDS,GGG-G,1,1,LLM,FOLKS,GGGGG,0,0,LLM,,,,,,,,,,
16,CHILE,True,3,SLATE,-Y--G,4,4,CSS,WHILE,-GGGG,1,1,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
17,BLACK,True,5,ARIEL,Y---Y,5,5,CSS,STALK,--GYG,3,3,LLM,FLANK,-GG-G,2,2,LLM,CLACK,-GGGG,1,1,LLM,BLACK,GGGGG,0,0,LLM,,,,,
18,GRANT,True,5,ELIAS,---Y-,5,5,CSS,BARON,-YY-Y,5,4,LLM,FRANK,-GGG-,2,2,LLM,GRAND,GGGG-,1,1,LLM,GRANT,GGGGG,0,0,LLM,,,,,
19,MEALS,False,6,EINAR,Y--Y-,5,5,CSS,WEAVE,-GG--,3,3,LLM,BEADS,-GG-G,2,2,LLM,PEAKS,-GG-G,2,2,LLM,SEALS,-GGGG,1,1,LLM,HEALS,-GGGG,1,1,LLM
20,CREAM,True,3,EARLS,YYY--,5,5,CSS,DREAM,-GGGG,1,1,LLM,CREAM,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
21,AWAKE,True,4,DEALS,-YG--,4,4,CSS,GRATE,--G-G,3,3,LLM,AMAZE,G-G-G,2,2,LLM,AWAKE,GGGGG,0,0,LLM,,,,,,,,,,
22,OCCUR,True,5,READS,Y----,5,5,CSS,GROWN,-YY--,5,5,LLM,MORPH,-YY--,5,5,LLM,OUTRO,GY-Y-,4,4,LLM,OCCUR,GGGGG,0,0,LLM,,,,,
23,YEARS,False,6,NEARS,-GGGG,1,1,CSS,BEARS,-GGGG,1,1,LLM,PEARS,-GGGG,1,1,LLM,HEARS,-GGGG,1,1,LLM,TEARS,-GGGG,1,1,LLM,FEARS,-GGGG,1,1,LLM
24,GRADE,True,3,OATES,-Y-Y-,5,4,CSS,READY,YYGG-,3,3,LLM,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
