game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BATES,--Y--,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,THORN,YGG--,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,147,97.38852371646828,147,6,95.91836734693877,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,3
2,PARTY,True,4,SAUER,-G--Y,4,4,CSS_TRUE,HOUSE,-----,5,5,LLM,RABAT,YG--Y,4.0,4.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,123,97.8148871913306,123,79,35.77235772357724,79.0,7.0,91.13924050632912,7.0,1.0,85.71428571428571,,,,,,,5
3,TRICK,True,4,DORIS,--YY-,5,4,CSS_TRUE,HOUSE,-----,5,5,LLM,PRICK,-GGGG,1.0,1.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,158,97.19310712382308,158,65,58.86075949367089,65.0,4.0,93.84615384615384,4.0,1.0,75.0,,,,,,,4
4,DIRTY,True,4,ANDES,--Y--,5,5,CSS_TRUE,DIGIT,GG--Y,3,3,LLM,DITCH,GGY--,3.0,3.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,91,98.38337182448036,91,4,95.6043956043956,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,HAYES,-Y--Y,5,5,CSS_TRUE,HOUSE,--GY-,4,4,LLM,SQUAT,Y-GG-,3.0,3.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,133,97.63723574347132,133,6,95.48872180451129,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,3
6,TRULY,True,4,CAINE,-----,5,5,CSS_TRUE,HOUSE,--G--,4,4,LLM,PLUMB,-YG--,4.0,4.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,498,91.15295789660684,498,10,97.99196787148594,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,1
7,SPENT,True,5,EARLS,Y---Y,5,5,CSS_TRUE,SHARE,G---Y,4,4,LLM,STEED,GYG--,3.0,3.0,LLM,SCENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,5629,130,97.6905311778291,130,30,76.92307692307693,30.0,3.0,90.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,2
8,PAUSE,True,5,LAINE,-G--G,3,3,CSS_TRUE,MAUDE,-GG-G,2,2,LLM,GAUZE,-GG-G,2.0,2.0,LLM,CAUSE,-GGGG,1.0,1.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,5629,48,99.14727305027536,48,6,87.5,6.0,4.0,33.33333333333333,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
9,CRAZY,False,6,HASTE,-Y---,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,BLAST,--G--,4.0,4.0,LLM,GRAIN,-GG--,3.0,3.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRACK,GGG--,2.0,2.0,LLM,5629,391,93.05382838870136,391,209,46.547314578005114,209.0,43.0,79.42583732057416,43.0,5.0,88.37209302325581,5.0,2.0,60.0,2.0,1.0,50.0,6
10,BASES,True,5,ARTIE,Y---Y,5,5,CSS_TRUE,HOUSE,---YY,5,4,LLM,SALES,YG-GG,2.0,2.0,LLM,CASES,-GGGG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,LLM,,,,,,5629,250,95.5587138035175,250,95,62.0,95.0,5.0,94.73684210526316,5.0,4.0,20.0,4.0,1.0,75.0,,,,2
11,YOUNG,True,4,STARE,-----,5,5,CSS_TRUE,HOUSE,-GG--,3,3,LLM,MOULD,-GG--,3.0,3.0,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,399,92.91170723041392,399,11,97.24310776942356,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,2
12,MEANS,True,3,MARES,GY-YG,3,3,CSS_TRUE,MEATS,GGG-G,1,1,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,3,99.9467045656422,3,2,33.33333333333333,2.0,1.0,50.0,,,,,,,,,,0
13,TRUTH,True,3,EARLS,--Y--,5,5,CSS_TRUE,HOUSE,Y-G--,4,4,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,174,96.90886480724818,174,3,98.27586206896552,3.0,1.0,66.66666666666666,,,,,,,,,,3
14,FIRED,True,3,TIRES,-GGG-,2,2,CSS_TRUE,HIRED,-GGGG,1,1,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,4,20.0,4.0,1.0,75.0,,,,,,,,,,0
15,FOLKS,True,5,HOSEA,-GY--,4,4,CSS_TRUE,HOUSE,-G-Y-,4,4,LLM,SHARE,Y----,5.0,5.0,LLM,COOKS,-G-GG,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,154,97.26416770296676,154,118,23.376623376623375,118.0,75.0,36.440677966101696,75.0,3.0,96.0,3.0,1.0,66.66666666666666,,,,6
16,CHILE,True,3,LACES,Y-YY-,5,5,CSS_TRUE,RELIC,-YYYY,5,5,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,21,99.62693195949548,21,3,85.71428571428571,3.0,1.0,66.66666666666666,,,,,,,,,,0
17,BLACK,True,5,HARES,-Y---,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,SHARE,--G--,4.0,4.0,LLM,BLANK,GGG-G,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,289,94.86587315686624,289,138,52.24913494809689,138.0,55.0,60.14492753623188,55.0,1.0,98.1818181818182,1.0,1.0,0.0,,,,8
18,GRANT,True,5,LAKES,-Y---,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,STORK,-Y-Y-,5.0,5.0,LLM,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,356,93.67560845620892,356,142,60.1123595505618,142.0,17.0,88.02816901408451,17.0,1.0,94.11764705882352,1.0,1.0,0.0,,,,7
19,MEALS,True,6,AILES,Y-YYG,4,4,CSS_TRUE,LEANS,YGG-G,2,2,LLM,HEALS,-GGGG,1.0,1.0,LLM,SEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,5629,13,99.76905311778292,13,5,61.53846153846154,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
20,CREAM,False,6,LINES,---Y-,5,5,CSS_TRUE,HOUSE,----Y,5,5,LLM,GLOBE,----Y,5.0,5.0,LLM,READY,YYY--,5.0,3.0,LLM,TREAT,-GGG-,2.0,2.0,LLM,FREAK,-GGG-,2.0,2.0,LLM,5629,385,93.16041925741696,385,103,73.24675324675324,103.0,70.0,32.038834951456316,70.0,6.0,91.42857142857144,6.0,3.0,50.0,3.0,1.0,66.66666666666666,4
