game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,WARES,-----,5,5,CSS_TRUE,LISTS,---G-,4,4,LLM,TOOTH,-YGGY,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,510,90.9397761591757,510,16,96.8627450980392,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,1
2,PARTY,True,5,YATES,YGY--,4,4,CSS_TRUE,GUESS,-----,5,5,LLM,BASED,-G---,4.0,4.0,LLM,TAFFY,YG--G,3.0,3.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,5629,15,99.73352282821104,15,14,6.666666666666667,14.0,11.0,21.428571428571427,11.0,4.0,63.63636363636363,4.0,1.0,75.0,,,,9
3,TRICK,True,4,ROLES,Y----,5,5,CSS_TRUE,THOSE,G----,4,4,LLM,TRACK,GG-GG,1.0,1.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,284,94.95469888079587,284,25,91.19718309859157,25.0,2.0,92.0,2.0,1.0,50.0,,,,,,,4
4,DIRTY,True,2,MISER,-G--Y,4,4,CSS_TRUE,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,38,99.32492449813466,38,1,97.36842105263158,,,,,,,,,,,,,0
5,USUAL,True,4,NEARS,--Y-Y,5,5,CSS_TRUE,LESSE,Y-Y--,5,5,LLM,GUESS,-Y-Y-,5.0,5.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,105,98.13465979747735,105,17,83.80952380952381,17.0,2.0,88.23529411764706,2.0,1.0,50.0,,,,,,,6
6,TRULY,True,4,LANDO,Y----,5,5,CSS_TRUE,GUESS,-Y---,5,5,LLM,PLUCK,-YG--,4.0,4.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,284,94.95469888079587,284,8,97.1830985915493,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,1
7,SPENT,True,5,TEARS,YY--Y,5,5,CSS_TRUE,GUESS,--GY-,4,4,LLM,STEEP,GYG-Y,3.0,3.0,LLM,SPELT,GGG-G,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,5629,39,99.30715935334872,39,19,51.28205128205128,19.0,4.0,78.94736842105263,4.0,1.0,75.0,1.0,1.0,0.0,,,,2
8,PAUSE,True,5,BEARS,-YY-Y,5,4,CSS_TRUE,STEAM,Y-YY-,5,5,LLM,EASEL,YGY--,4.0,3.0,LLM,CAUSE,-GGGG,1.0,1.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,5629,50,99.1117427607035,50,19,62.0,19.0,2.0,89.47368421052632,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
9,CRAZY,False,6,MALES,-Y---,5,5,CSS_TRUE,RULED,Y----,5,5,LLM,GUESS,-----,5.0,5.0,LLM,TRAIT,-GG--,3.0,3.0,LLM,BRAWN,-GG--,3.0,3.0,LLM,CRACK,GGG--,2.0,2.0,LLM,5629,325,94.22632794457274,325,102,68.61538461538461,102.0,85.0,16.666666666666664,85.0,12.0,85.88235294117646,12.0,2.0,83.33333333333334,2.0,1.0,50.0,8
10,BASES,True,6,LITRE,----Y,5,5,CSS_TRUE,GUESS,--YYG,4,4,LLM,NOSES,--GGG,2.0,2.0,LLM,CASES,-GGGG,1.0,1.0,LLM,EASES,-GGGG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,LLM,5629,439,92.20110143897674,439,21,95.21640091116174,21.0,5.0,76.19047619047619,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
11,YOUNG,True,5,DATES,-----,5,5,CSS_TRUE,WHICH,-----,5,5,LLM,GUESS,YY---,5.0,5.0,LLM,MYUNG,-YGGG,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,5629,457,91.88132883283,457,127,72.21006564551422,127.0,6.0,95.2755905511811,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,2
12,MEANS,True,2,RAKES,-Y-YG,4,4,CSS_TRUE,MEANS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,35,99.37821993249246,35,1,97.14285714285714,,,,,,,,,,,,,0
13,TRUTH,True,4,NEPAL,-----,5,5,CSS_TRUE,MIGHT,---YY,5,5,LLM,THROB,GYY--,4.0,4.0,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,620,88.9856102327234,620,21,96.61290322580646,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,5,NASIR,---YY,5,5,CSS_TRUE,BRAIN,-Y-Y-,5,5,LLM,GIVEN,-G-G-,3.0,3.0,LLM,RILED,YG-GG,2.0,2.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,105,98.13465979747735,105,51,51.42857142857142,51.0,7.0,86.27450980392157,7.0,5.0,28.57142857142857,5.0,1.0,80.0,,,,5
15,FOLKS,True,6,REAMS,----G,4,4,CSS_TRUE,BASED,--Y--,5,5,LLM,GUESS,----G,4.0,4.0,LLM,WILLS,--G-G,3.0,3.0,LLM,VOLTS,-GG-G,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,5629,267,95.25670634215668,267,187,29.962546816479403,187.0,87.0,53.475935828877006,87.0,4.0,95.40229885057472,4.0,2.0,50.0,2.0,1.0,50.0,4
16,CHILE,True,4,CARES,G--Y-,4,4,CSS_TRUE,CHEMO,GGY--,3,3,LLM,CHUTE,GG--G,2.0,2.0,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,31,99.44928051163618,31,2,93.5483870967742,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,4,LEANS,Y-G--,4,4,CSS_TRUE,BASED,GY---,4,4,LLM,BLAIR,GGG--,2.0,2.0,LLM,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,40,99.2893942085628,40,4,90.0,4.0,2.0,50.0,2.0,1.0,50.0,,,,,,,4
18,GRANT,True,3,BEARS,--GY-,4,4,CSS_TRUE,TRAIN,YGG-Y,3,3,LLM,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,54,99.04068218155976,54,1,98.14814814814817,1.0,1.0,0.0,,,,,,,,,,0
19,MEALS,True,5,SONIA,Y---Y,5,5,CSS_TRUE,ROSET,--YY-,5,5,LLM,GUESS,--Y-G,4.0,4.0,LLM,BEAMS,-GGYG,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,329,94.15526736542904,329,34,89.66565349544074,34.0,15.0,55.88235294117647,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,3
20,CREAM,True,4,NEARS,-YYY-,5,4,CSS_TRUE,BASED,-Y-Y-,5,5,LLM,TREAT,-GGG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,121,97.85041748090248,121,15,87.60330578512396,15.0,4.0,73.33333333333333,4.0,1.0,75.0,,,,,,,2
21,AWAKE,True,6,SALEM,-Y-Y-,5,4,CSS_TRUE,GIVEN,---Y-,5,5,LLM,TRACE,--G-G,3.0,3.0,LLM,QUAKE,--GGG,2.0,2.0,LLM,PEAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,LLM,5629,165,97.06875111032154,165,79,52.121212121212125,79.0,3.0,96.20253164556962,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,2
22,OCCUR,True,4,PARIS,--Y--,5,5,CSS_TRUE,LASER,----G,4,4,LLM,MOTOR,-Y--G,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,313,94.4395096820039,313,16,94.88817891373802,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,2
23,YEARS,False,6,RAILS,YY--G,4,4,CSS_TRUE,GUESS,--Y-G,4,4,LLM,FEARS,-GGGG,1.0,1.0,LLM,SWEAR,Y-YYY,5.0,3.0,LLM,PEARS,-GGGG,1.0,1.0,LLM,BEARS,-GGGG,1.0,1.0,LLM,5629,45,99.20056848463317,45,11,75.55555555555556,11.0,8.0,27.27272727272727,8.0,7.0,12.5,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,7
24,GRADE,False,6,ARISE,YG--G,3,3,CSS_TRUE,GRAPE,GGG-G,1,1,LLM,GRATE,GGG-G,1.0,1.0,LLM,GRACE,GGG-G,1.0,1.0,LLM,GRAZE,GGG-G,1.0,1.0,LLM,GRAVE,GGG-G,1.0,1.0,LLM,5629,18,99.68022739385326,18,5,72.22222222222221,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
25,CHILL,True,3,PROSE,-----,5,5,CSS_TRUE,LIGHT,YY-Y-,5,5,LLM,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,664,88.20394386214248,664,3,99.54819277108436,3.0,1.0,66.66666666666666,,,,,,,,,,0
26,FLOOD,True,5,DENTS,Y----,5,5,CSS_TRUE,COULD,-Y-YG,4,4,LLM,LLOYD,-GG-G,2.0,2.0,LLM,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,148,97.37075857168236,148,4,97.2972972972973,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
27,APPLY,True,5,SHARE,--Y--,5,5,CSS_TRUE,GUESS,-----,5,5,LLM,NARCO,-Y---,5.0,5.0,LLM,VILLA,---GY,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,459,91.84579854325813,459,338,26.361655773420477,338.0,37.0,89.05325443786982,37.0,3.0,91.8918918918919,3.0,1.0,66.66666666666666,,,,4
28,SMILE,True,3,RAINE,--G-G,3,3,CSS_TRUE,ELITE,-YG-G,3,3,LLM,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,4,88.88888888888889,4.0,1.0,75.0,,,,,,,,,,0
29,KNOCK,True,4,SAREE,-----,5,5,CSS_TRUE,WHICH,---G-,4,4,LLM,FLOCK,--GGG,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,544,90.33576123645408,544,6,98.89705882352942,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
30,SLEEP,True,5,OREAL,--G-Y,4,4,CSS_TRUE,FEELS,-YGYY,4,4,LLM,SLEET,GGGG-,1.0,1.0,LLM,SLEEK,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,46,99.18280333984724,46,3,93.47826086956522,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
31,BRICK,True,4,REINS,Y-G--,4,4,CSS_TRUE,TRICK,-GGGG,1,1,LLM,FRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,45,99.20056848463317,45,4,91.11111111111111,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
