game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,LANEY,-----,5,5,CSS_TRUE,CRANE,-----,5,5,LLM,PIOUS,G-G--,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,582,89.66068573458874,582,213,63.4020618556701,213.0,1.0,99.53051643192488,1.0,1.0,0.0,,,,,,,3
2,PARTY,False,6,SNARE,--YY-,5,4,CSS_TRUE,CRANE,-YY--,5,5,LLM,TRACE,YYY--,5.0,5.0,LLM,TAROT,YGG--,3.0,3.0,LLM,DARTH,-GGG-,2.0,2.0,LLM,MARTI,-GGG-,2.0,2.0,LLM,5629,172,96.94439509682005,172,134,22.093023255813954,134.0,19.0,85.82089552238806,19.0,8.0,57.89473684210527,8.0,5.0,37.5,5.0,1.0,80.0,8
3,TRICK,True,3,TRANS,GG---,3,3,CSS_TRUE,TRUCK,GG-GG,1,1,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,1,95.45454545454544,1.0,1.0,0.0,,,,,,,,,,0
4,DIRTY,True,4,ROLES,Y----,5,5,CSS_TRUE,TRAIN,YY-Y-,5,5,LLM,BIRTH,-GGG-,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,284,94.95469888079587,284,6,97.88732394366195,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,SONAR,Y--G-,4,4,CSS_TRUE,LUCAS,YY-GY,4,4,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,1,97.2222222222222,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,False,6,KEIRA,---Y-,5,5,CSS_TRUE,STARE,-Y-Y-,5,5,LLM,TORUS,G-YY-,4.0,3.0,LLM,TRUMP,GGG--,2.0,2.0,LLM,TRUTH,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,LLM,5629,201,96.42920589802809,201,38,81.09452736318407,38.0,4.0,89.47368421052632,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,4
7,SPENT,True,4,BAILS,----Y,5,5,CSS_TRUE,CRANE,---GY,4,4,LLM,STENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,263,95.3277669213004,263,6,97.71863117870724,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,2
8,PAUSE,True,3,SAREE,YG--G,3,3,CSS_TRUE,PASTE,GGY-G,2,2,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,10,99.82234855214072,10,1,90.0,1.0,1.0,0.0,,,,,,,,,,0
9,CRAZY,True,4,LANES,-Y---,5,5,CSS_TRUE,CRANE,GGG--,2,2,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,228,95.94954698880797,228,6,97.36842105263158,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,,,,2
10,BASES,False,6,LEARN,-YY--,5,5,CSS_TRUE,CRANE,--Y-Y,5,4,LLM,STARE,Y-Y-Y,5.0,4.0,LLM,WAXES,-G-GG,2.0,2.0,LLM,GAMES,-G-GG,2.0,2.0,LLM,HAVES,-G-GG,2.0,2.0,LLM,5629,195,96.53579676674366,195,118,39.48717948717949,118.0,43.0,63.559322033898304,43.0,24.0,44.18604651162791,24.0,13.0,45.83333333333333,13.0,7.0,46.15384615384615,6
