game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,HEIRS,Y----,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,CHOCK,-GG--,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,121,97.85041748090248,121,23,80.99173553719008,23.0,6.0,73.91304347826086,6.0,1.0,83.33333333333334,,,,,,,3
2,PARTY,True,6,DANES,-G---,4,4,CSS_TRUE,HOUSE,-----,5,5,LLM,BENCH,-----,5.0,5.0,LLM,MAFIA,-G---,4.0,4.0,LLM,PARRY,GGG-G,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,5629,257,95.434357790016,257,133,48.249027237354085,133.0,90.0,32.33082706766917,90.0,13.0,85.55555555555556,13.0,1.0,92.3076923076923,1.0,1.0,0.0,7
3,TRICK,True,4,INSET,Y---Y,5,5,CSS_TRUE,MATIC,--YYY,5,4,LLM,THICK,G-GGG,1.0,1.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,90,98.4011369692663,90,2,97.77777777777776,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,3,STALE,-Y---,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,183,96.7489785041748,183,26,85.79234972677595,26.0,1.0,96.15384615384616,,,,,,,,,,3
5,USUAL,True,3,SOLAR,Y-YG-,4,4,CSS_TRUE,NASAL,--YGG,3,3,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,5,LACES,Y----,5,5,CSS_TRUE,SPACE,-----,5,5,LLM,HOUSE,--G--,4.0,4.0,LLM,BLUFF,-YG--,4.0,4.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,5629,133,97.63723574347132,133,113,15.037593984962406,113.0,7.0,93.80530973451329,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,8
7,SPENT,True,4,ISLET,-Y-YG,4,3,CSS_TRUE,CHEST,--GYG,3,3,LLM,SWEPT,G-GYG,2.0,2.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,16,99.71575768342512,16,4,75.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,4,EATIN,YG---,4,4,CSS_TRUE,TALES,-G-YY,4,4,LLM,SAUCE,YGG-G,2.0,2.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,231,95.89625155445016,231,7,96.96969696969695,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,1
9,CRAZY,True,6,SIREN,--Y--,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,CRAFT,GGG--,2.0,2.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRACK,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,5629,219,96.10943329188132,219,57,73.97260273972603,57.0,5.0,91.2280701754386,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,3
10,BASES,True,5,LAVER,-G-G-,3,3,CSS_TRUE,HOUSE,---YY,5,4,LLM,CASEY,-GGG-,2.0,2.0,LLM,EASES,-GGGG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,LLM,,,,,,5629,105,98.13465979747735,105,53,49.523809523809526,53.0,5.0,90.56603773584906,5.0,2.0,60.0,2.0,1.0,50.0,,,,2
11,YOUNG,True,4,SNORE,-YY--,5,5,CSS_TRUE,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,141,97.49511458518388,141,8,94.32624113475178,8.0,2.0,75.0,2.0,1.0,50.0,,,,,,,3
12,MEANS,True,4,ARSED,Y-YY-,5,5,CSS_TRUE,SPACE,Y-G-Y,4,4,LLM,BEANS,-GGGG,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,89,98.41890211405224,89,24,73.03370786516854,24.0,3.0,87.5,3.0,1.0,66.66666666666666,,,,,,,0
13,TRUTH,True,3,AREAS,-G---,4,4,CSS_TRUE,HOUSE,Y-G--,4,4,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,109,98.06359921833364,109,1,99.08256880733946,1.0,1.0,0.0,,,,,,,,,,3
14,FIRED,True,4,ARISE,-YY-Y,5,4,CSS_TRUE,TERRI,-YG-Y,4,4,LLM,WIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,62,98.89856102327234,62,4,93.5483870967742,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
15,FOLKS,True,6,AROSE,--YY-,5,5,CSS_TRUE,HOUSE,-G-Y-,4,4,LLM,COMBS,-G--G,3.0,3.0,LLM,GOLDS,-GG-G,2.0,2.0,LLM,POLLS,-GG-G,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,5629,125,97.77935690175876,125,73,41.6,73.0,33.0,54.7945205479452,33.0,8.0,75.75757575757575,8.0,5.0,37.5,5.0,1.0,80.0,2
16,CHILE,True,4,MAKES,---Y-,5,5,CSS_TRUE,HOUSE,Y---G,4,4,LLM,WHINE,-GG-G,2.0,2.0,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,526,90.65553384260082,526,12,97.71863117870724,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,1
17,BLACK,True,4,SAUER,-Y---,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,BANKS,GY-Y-,4.0,3.0,LLM,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,299,94.68822170900692,299,138,53.84615384615385,138.0,1.0,99.27536231884058,1.0,1.0,0.0,,,,,,,6
18,GRANT,True,4,ARNIE,YGY--,4,4,CSS_TRUE,BRAUN,-GG-Y,3,3,LLM,FRANK,-GGG-,2.0,2.0,LLM,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,22,99.60916681470954,22,11,50.0,11.0,4.0,63.63636363636363,4.0,1.0,75.0,,,,,,,0
19,MEALS,True,5,LOINS,Y---G,4,4,CSS_TRUE,STAIN,Y-G--,4,4,LLM,CLAWS,-YG-G,3.0,3.0,LLM,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,105,98.13465979747735,105,16,84.76190476190476,16.0,4.0,75.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,4
