game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,GIVEN,-----,5,5,LLM,SOLAR,-Y---,5,5,VOI,MUCHO,---YG,4,4,VOI,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,4,BASED,-G---,4,4,LLM,TAMAR,YG--Y,4,4,VOI,PARTI,GGGG-,1,1,VOI,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,5,WOULD,-----,5,5,LLM,TRIES,GGG--,2,2,VOI,TRINA,GGG--,2,2,VOI,TRIPP,GGG--,2,2,CSS,TRICK,GGGGG,0,0,CSS,,,,,
4,DIRTY,True,4,GUESS,-----,5,5,LLM,CAIRN,--YY-,5,4,VOI,MIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,3,WOULD,--GY-,4,4,LLM,BLUES,-YG-Y,4,4,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
6,TRULY,True,4,TOURS,G-GY-,3,3,LLM,TRUCE,GGG--,2,2,VOI,TRUDY,GGG-G,1,1,VOI,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,3,GEARS,-Y--Y,5,5,LLM,SNIPE,GY-YY,4,4,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,5,GIVEN,---Y-,5,5,LLM,HEARS,-YY-Y,5,4,VOI,MASSE,-G-GG,2,2,VOI,LAPSE,-GYGG,2,2,CSS,PAUSE,GGGGG,0,0,CSS,,,,,
9,CRAZY,True,3,CLUES,G----,4,4,LLM,CAIRN,GY-Y-,4,4,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
10,BASES,False,6,WOULD,-----,5,5,LLM,SNARE,Y-Y-Y,5,4,VOI,CATES,-G-GG,2,2,VOI,GAMES,-G-GG,2,2,CSS,EAVES,-G-GG,2,2,CSS,BAKES,GG-GG,1,1,CSS
11,YOUNG,True,3,BASED,-----,5,5,LLM,MONTY,-GY-Y,4,4,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,3,MARIN,GY--Y,4,4,LLM,MOANS,G-GGG,1,1,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
13,TRUTH,True,4,TAXIS,G----,4,4,LLM,TENOR,G---Y,4,4,VOI,TRUDY,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,
14,FIRED,False,6,GIVEN,-G-G-,3,3,LLM,RILED,YG-GG,2,2,VOI,WIRED,-GGGG,1,1,VOI,SIRED,-GGGG,1,1,CSS,MIRED,-GGGG,1,1,CSS,HIRED,-GGGG,1,1,CSS
15,FOLKS,True,5,WOULD,-G-Y-,4,4,LLM,LOANS,YG--G,3,3,VOI,SOLES,-GG-G,2,2,VOI,VOLTS,-GG-G,2,2,CSS,FOLKS,GGGGG,0,0,CSS,,,,,
16,CHILE,True,4,GIVEN,-Y-Y-,5,4,LLM,ROSIE,---YG,4,4,VOI,ALICE,-YGYG,3,3,VOI,CHILE,GGGGG,0,0,CSS,,,,,,,,,,
17,BLACK,True,3,COVER,Y----,5,5,LLM,NICKS,--YY-,5,4,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
18,GRANT,True,4,SHUSH,-----,5,5,LLM,RAINE,YY-G-,4,3,VOI,DRANK,-GGG-,2,2,VOI,GRANT,GGGGG,0,0,CSS,,,,,,,,,,
19,MEALS,True,4,SWATH,Y-G--,4,4,LLM,REALS,-GGGG,1,1,VOI,DEALS,-GGGG,1,1,VOI,MEALS,GGGGG,0,0,CSS,,,,,,,,,,
20,CREAM,True,4,VOWEL,---Y-,5,5,LLM,STARE,--YYY,5,5,VOI,CEDAR,GY-GY,3,3,VOI,CREAM,GGGGG,0,0,CSS,,,,,,,,,,
21,AWAKE,True,5,BASED,-Y-Y-,5,4,LLM,LEARN,-YG--,4,4,VOI,AGAVE,G-G-G,2,2,VOI,AMAZE,G-G-G,2,2,CSS,AWAKE,GGGGG,0,0,CSS,,,,,
22,OCCUR,True,4,GIVEN,-----,5,5,LLM,RAFTS,Y----,5,5,VOI,CURLY,YYY--,5,4,VOI,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,True,4,BASED,-YYY-,5,5,LLM,STARE,Y-GGY,3,3,VOI,WEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,CSS,,,,,,,,,,
24,GRADE,True,4,SWAMI,--G--,4,4,LLM,CRANE,-GG-G,2,2,VOI,GRAVE,GGG-G,1,1,VOI,GRADE,GGGGG,0,0,CSS,,,,,,,,,,
25,CHILL,True,5,GIVEN,-Y---,5,5,LLM,RAILS,--GG-,3,3,VOI,QUILL,--GGG,2,2,VOI,TWILL,--GGG,2,2,CSS,CHILL,GGGGG,0,0,CSS,,,,,
26,FLOOD,True,5,GIVEN,-----,5,5,LLM,YOURS,-Y---,5,5,VOI,BLOCH,-GG--,3,3,VOI,ALOOF,-GGGY,2,2,CSS,FLOOD,GGGGG,0,0,CSS,,,,,
27,APPLY,True,5,GIVEN,-----,5,5,LLM,RAWLS,-Y-G-,4,4,VOI,ATOLL,G--G-,3,3,VOI,AMPLY,G-GGG,1,1,CSS,APPLY,GGGGG,0,0,CSS,,,,,
28,SMILE,True,5,BASED,--YY-,5,5,LLM,SEINE,G-G-G,2,2,VOI,SPITE,G-G-G,2,2,VOI,SLICE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,
29,KNOCK,True,5,WOULD,-Y---,5,5,LLM,ORSON,Y---Y,5,5,VOI,THONG,--GY-,4,4,VOI,KNOPF,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,CSS,,,,,
30,SLEEP,True,3,GIVEN,---G-,4,4,LLM,ALDER,-G-G-,3,3,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
31,BRICK,True,4,BASED,G----,4,4,LLM,BRUNO,GG---,3,3,VOI,BRILL,GGG--,2,2,VOI,BRICK,GGGGG,0,0,CSS,,,,,,,,,,
32,WROTE,True,5,GIVEN,---Y-,5,5,LLM,REALS,YY---,5,5,VOI,ERECT,YG--Y,4,4,VOI,BRUTE,-G-GG,2,2,CSS,WROTE,GGGGG,0,0,CSS,,,,,
33,RATED,True,3,GODOT,--Y-Y,5,5,LLM,TREAD,YYYYG,4,4,VOI,RATED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
34,ALERT,True,5,GUESS,--G--,4,4,LLM,CREED,-YG--,4,4,VOI,OVERT,--GGG,2,2,VOI,INERT,--GGG,2,2,CSS,ALERT,GGGGG,0,0,CSS,,,,,
35,CAGES,True,4,WORDS,----G,4,4,LLM,TILES,---GG,3,3,VOI,CASES,GG-GG,1,1,VOI,CAGES,GGGGG,0,0,CSS,,,,,,,,,,
36,TEDDY,True,3,BASED,---YY,5,5,LLM,DIODE,Y--GY,4,4,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
37,COLES,False,6,GUESS,--Y-G,4,4,LLM,AIRES,---GG,3,3,VOI,MYLES,--GGG,2,2,VOI,FOLES,-GGGG,1,1,CSS,HOLES,-GGGG,1,1,CSS,POLES,-GGGG,1,1,CSS
38,HWANG,True,5,TEMPO,-----,5,5,LLM,RAILS,-Y---,5,5,VOI,CHAKA,-YG--,4,4,VOI,HUANG,G-GGG,1,1,CSS,HWANG,GGGGG,0,0,CSS,,,,,
39,WRATH,True,5,BERKS,--Y--,5,5,LLM,MAORI,-Y-Y-,5,5,VOI,GRANT,-GG-Y,3,3,VOI,TRACY,YGG--,3,3,CSS,WRATH,GGGGG,0,0,CSS,,,,,
40,MACHO,True,5,SWEEP,-----,5,5,LLM,RAINY,-G---,4,4,VOI,MALTA,GG---,3,3,VOI,MAMBO,GG--G,2,2,CSS,MACHO,GGGGG,0,0,CSS,,,,,
