game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,TAPES,Y-Y--,5,5,CSS,PILOT,G--YY,4,3,LLM,PROTO,G-GGG,1,1,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,
2,PARTY,True,6,SONAR,---YY,5,5,CSS,HOUSE,-----,5,5,LLM,BANKS,-G---,4,4,LLM,BARRY,-GG-G,2,2,LLM,MARTY,-GGGG,1,1,LLM,PARTY,GGGGG,0,0,LLM
3,TRICK,True,3,RONDA,Y----,5,5,CSS,HOUSE,-----,5,5,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
4,DIRTY,True,5,SAUER,----Y,5,5,CSS,HOUSE,-----,5,5,LLM,BRINK,-YY--,5,5,LLM,LYRIC,-YGY-,4,4,LLM,DIRTY,GGGGG,0,0,LLM,,,,,
5,USUAL,True,4,REINA,----Y,5,5,CSS,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,5,TIRES,G-Y--,4,4,CSS,TRACK,GG---,3,3,LLM,TROOP,GG---,3,3,LLM,TRUTH,GGG--,2,2,LLM,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,5,ARNIE,--Y-Y,5,5,CSS,HOUSE,---YY,5,5,LLM,STENT,G-GGG,1,1,LLM,SCENT,G-GGG,1,1,LLM,SPENT,GGGGG,0,0,LLM,,,,,
8,PAUSE,True,2,RAISE,-G-GG,2,2,CSS,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,LANES,-Y---,5,5,CSS,HOUSE,-----,5,5,LLM,GRAVY,-GG-G,2,2,LLM,TRACY,-GGYG,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,
10,BASES,True,5,NORSE,---YY,5,4,CSS,HOUSE,---YY,5,4,LLM,BLAZE,G-Y-Y,4,3,LLM,BAKES,GG-GG,1,1,LLM,BASES,GGGGG,0,0,LLM,,,,,
11,YOUNG,True,4,SANTO,--Y-Y,5,5,CSS,HOUSE,-GG--,3,3,LLM,ROUND,-GGG-,2,2,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,4,SOREN,Y--YY,5,5,CSS,LEANS,-GGGG,1,1,LLM,BEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,
13,TRUTH,True,4,RAISE,Y----,5,5,CSS,SPACE,-----,5,5,LLM,HOUSE,Y-G--,4,4,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,
14,FIRED,True,5,SATIN,---Y-,5,5,CSS,STAIN,---Y-,5,5,LLM,TRAIN,-Y-Y-,5,5,LLM,WIRER,-GGG-,2,2,LLM,FIRED,GGGGG,0,0,LLM,,,,,
15,FOLKS,True,6,LINES,Y---G,4,4,CSS,GULLS,--G-G,3,3,LLM,HOLDS,-GG-G,2,2,LLM,BOLTS,-GG-G,2,2,LLM,YOLKS,-GGGG,1,1,LLM,FOLKS,GGGGG,0,0,LLM
16,CHILE,True,4,TALES,--YY-,5,4,CSS,HOUSE,Y---G,4,4,LLM,WHILE,-GGGG,1,1,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,
17,BLACK,True,5,SHAME,--G--,4,4,CSS,HOUSE,-----,5,5,LLM,STAIN,--G--,4,4,LLM,CRACK,--GGG,2,2,LLM,BLACK,GGGGG,0,0,LLM,,,,,
18,GRANT,True,5,LARUE,-YY--,5,5,CSS,HOUSE,-----,5,5,LLM,BRIAN,-G-YY,4,3,LLM,GRAND,GGGG-,1,1,LLM,GRANT,GGGGG,0,0,LLM,,,,,
19,MEALS,True,6,RESIN,-GY--,4,4,CSS,HOUSE,---YY,5,5,LLM,WEEKS,-G--G,3,3,LLM,SEATS,-GG-G,2,2,LLM,LEADS,YGG-G,2,2,LLM,MEALS,GGGGG,0,0,LLM
20,CREAM,True,3,CARTS,GYY--,4,4,CSS,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
21,AWAKE,True,5,OATES,-Y-Y-,5,4,CSS,HOUSE,----G,4,4,LLM,FLAME,--G-G,3,3,LLM,BRAVE,--G-G,3,3,LLM,AWAKE,GGGGG,0,0,LLM,,,,,
22,OCCUR,True,4,TRIES,-Y---,5,5,CSS,HOUSE,-YY--,5,5,LLM,AMOUR,--YGG,3,3,LLM,OCCUR,GGGGG,0,0,LLM,,,,,,,,,,
23,YEARS,True,6,TASER,-YYYY,5,5,CSS,SHARE,Y-GGY,3,3,LLM,PEARS,-GGGG,1,1,LLM,NEARS,-GGGG,1,1,LLM,BEARS,-GGGG,1,1,LLM,YEARS,GGGGG,0,0,LLM
24,GRADE,True,4,MEARS,-YGY-,4,4,CSS,GRAZE,GGG-G,1,1,LLM,GRATE,GGG-G,1,1,LLM,GRADE,GGGGG,0,0,LLM,,,,,,,,,,
25,CHILL,True,3,LEAST,Y----,5,5,CSS,HOUSE,Y----,5,5,LLM,CHILL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
26,FLOOD,True,5,RUNES,-----,5,5,CSS,HOUSE,-Y---,5,5,LLM,FABIO,G---Y,4,4,LLM,FLOCK,GGG--,2,2,LLM,FLOOD,GGGGG,0,0,LLM,,,,,
27,APPLY,True,4,AIDES,G----,4,4,CSS,AMAZE,G----,4,4,LLM,ARROW,G----,4,4,LLM,APPLY,GGGGG,0,0,LLM,,,,,,,,,,
28,SMILE,True,2,MEATS,YY--Y,5,5,CSS,SMILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
29,KNOCK,True,4,BALES,-----,5,5,CSS,HOUSE,-Y---,5,5,LLM,WROCK,--GGG,2,2,LLM,KNOCK,GGGGG,0,0,LLM,,,,,,,,,,
30,SLEEP,True,3,SOREN,G--G-,3,3,CSS,STEED,G-GG-,2,2,LLM,SLEEP,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
31,BRICK,True,5,SNARE,---Y-,5,5,CSS,HOUSE,-----,5,5,LLM,CRICK,-GGGG,1,1,LLM,TRICK,-GGGG,1,1,LLM,BRICK,GGGGG,0,0,LLM,,,,,
32,WROTE,True,6,CRIES,-G-Y-,4,4,CSS,BREAD,-GY--,4,4,LLM,GROVE,-GG-G,2,2,LLM,FROZE,-GG-G,2,2,LLM,TROPE,YGG-G,2,2,LLM,WROTE,GGGGG,0,0,LLM
33,RATED,True,4,YEARS,-YYY-,5,5,CSS,HOUSE,----Y,5,5,LLM,WATER,-GGGY,2,2,LLM,RATED,GGGGG,0,0,LLM,,,,,,,,,,
34,ALERT,True,4,AYRES,G-YY-,4,4,CSS,AWARE,G--GY,3,3,LLM,AVERT,G-GGG,1,1,LLM,ALERT,GGGGG,0,0,LLM,,,,,,,,,,
35,CAGES,False,6,CANES,GG-GG,1,1,CSS,CASES,GG-GG,1,1,LLM,CAVES,GG-GG,1,1,LLM,CARES,GG-GG,1,1,LLM,CAKES,GG-GG,1,1,LLM,CAFES,GG-GG,1,1,LLM
