game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,DANES,-----,5,5,CSS,CLOTH,--GGY,3,3,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,3,MENSA,----Y,5,5,CSS,ZESTS,---G-,4,4,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
3,TRICK,True,4,STARE,-Y-Y-,5,5,CSS,TURBO,G-Y--,4,4,LLM,TRIPP,GGG--,2,2,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,3,CORES,--G--,4,4,CSS,DARPA,G-G--,3,3,LLM,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,4,CANES,-Y--Y,5,5,CSS,SMART,Y-Y--,5,4,LLM,ASHOK,YG---,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,5,AIRES,--Y--,5,5,CSS,ZEBRA,---Y-,5,5,LLM,DROWN,-G---,4,4,LLM,CRYPT,-GY-Y,4,4,LLM,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,4,RATED,--YY-,5,5,CSS,GRIND,---G-,4,4,LLM,STONE,GY-GY,3,3,LLM,SPENT,GGGGG,0,0,LLM,,,,,,,,,,
8,PAUSE,True,5,SONIA,Y---Y,5,5,CSS,SAINT,YG---,4,4,LLM,MALES,-G-YY,4,4,LLM,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,
9,CRAZY,True,5,CARES,GYY--,4,4,CSS,CLARK,G-GY-,3,3,LLM,CRAFT,GGG--,2,2,LLM,CRAMP,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,
10,BASES,True,5,MEANS,-YY-G,4,4,CSS,GATES,-G-GG,2,2,LLM,HAWES,-G-GG,2,2,LLM,SAVES,YG-GG,2,2,LLM,BASES,GGGGG,0,0,LLM,,,,,
11,YOUNG,True,4,ARTIS,-----,5,5,CSS,ZESTS,-----,5,5,LLM,LOONY,-G-GY,3,3,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,6,HEART,-GG--,3,3,CSS,BEAKS,-GG-G,2,2,LLM,SEALS,-GG-G,2,2,LLM,DEANS,-GGGG,1,1,LLM,JEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0,0,LLM
13,TRUTH,False,6,LANES,-----,5,5,CSS,SANDS,-----,5,5,LLM,BRAIN,-G---,4,4,LLM,GROOM,-G---,4,4,LLM,CRYPT,-G--Y,4,4,LLM,TRUST,GGG-Y,2,2,LLM
14,FIRED,True,6,NORSE,--G-Y,4,4,CSS,CARES,--GG-,3,3,LLM,WIRED,-GGGG,1,1,LLM,HIRED,-GGGG,1,1,LLM,TIRED,-GGGG,1,1,LLM,FIRED,GGGGG,0,0,LLM
15,FOLKS,True,5,SORTA,YG---,4,4,CSS,GRAYS,----G,4,4,LLM,GRAPE,-----,5,5,LLM,FOLDS,GGG-G,1,1,LLM,FOLKS,GGGGG,0,0,LLM,,,,,
