game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,ROGY,0B2W,LLM,936,GBWO,1B1W,VOI,170,KRBO,1B1W,VOI,25,WPRO,1B1W,VOI,4,YWKO,0B0W,VOI,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
2,RYGO,True,5,RRRR,1B0W,LLM,1372,BYBR,1B1W,VOI,252,RYOP,2B1W,VOI,15,RYPW,2B0W,VOI,3,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,6,YGOB,0B3W,LLM,224,BORY,0B2W,VOI,60,OYPG,2B1W,VOI,7,OYGK,3B0W,VOI,2,OYGO,3B0W,VOI,1,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGBO,1B0W,LLM,500,RYKP,1B2W,VOI,30,RKPW,1B1W,VOI,6,RRYK,0B2W,VOI,2,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,6,YYYY,1B0W,LLM,1372,BRRY,0B1W,VOI,375,OYPW,0B2W,VOI,78,YWGG,1B0W,VOI,10,YPKK,1B0W,VOI,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
6,BGPK,True,5,YYYY,0B0W,LLM,2401,BRKP,1B2W,VOI,168,KPBP,0B3W,VOI,20,BKPB,2B1W,VOI,4,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,6,RGBY,0B2W,LLM,936,PWGR,1B2W,VOI,56,GWRG,3B0W,VOI,6,GWRW,3B0W,VOI,2,GWRO,3B0W,VOI,1,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGYB,0B3W,LLM,224,BPGR,2B0W,VOI,23,BYKR,2B0W,VOI,8,YYGR,3B0W,VOI,3,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,7,RRRR,2B0W,LLM,294,RBRW,1B1W,VOI,100,RRPG,0B3W,VOI,14,GKRR,2B0W,VOI,5,OPRR,3B0W,VOI,2,YPRR,3B0W,CSS,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,
10,RORO,True,6,RRRR,2B0W,LLM,294,RRGB,1B1W,VOI,100,PRYR,0B2W,VOI,9,RORW,3B0W,VOI,4,RKRW,2B0W,VOI,1,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,
