game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RYWO,0B1W,LLM,976,BGYK,0B2W,VOI,228,KPGR,2B1W,VOI,9,KPOG,1B1W,VOI,2,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,4,RYOP,2B1W,LLM,72,RYYO,3B0W,VOI,5,RYWO,3B0W,VOI,4,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,6,RYPK,1B0W,LLM,500,OWPB,1B1W,VOI,90,BBPG,0B1W,VOI,20,WYWB,1B1W,VOI,3,OYBO,2B0W,VOI,1,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
4,YKBP,True,6,RYGB,0B2W,LLM,936,PGWR,0B1W,VOI,180,YKRO,2B0W,VOI,14,BBRO,0B1W,VOI,2,YKBW,3B0W,VOI,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,
5,YOOO,True,5,RRYY,0B1W,LLM,864,YOKB,2B0W,VOI,58,YPWB,1B0W,VOI,11,YKKG,1B0W,VOI,1,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,5,RRYY,0B0W,LLM,1296,BWWB,1B0W,VOI,256,POWP,0B1W,VOI,44,BPGK,2B2W,VOI,3,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,4,RYOP,0B1W,LLM,976,YGBK,1B1W,VOI,179,KPBW,0B2W,VOI,34,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,4,RRYY,0B2W,LLM,216,GYBR,3B0W,VOI,10,GYWR,3B0W,VOI,4,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,KKKK,0B0W,LLM,2401,YGPO,0B1W,VOI,444,BROR,1B1W,VOI,85,RRGW,0B2W,VOI,13,WYBR,1B0W,VOI,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,4,RYGK,1B0W,LLM,500,BYPO,1B0W,VOI,62,BWBK,0B0W,VOI,13,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,6,RRRY,1B1W,LLM,342,RWGR,1B0W,VOI,36,RPYB,1B2W,VOI,7,RYKP,2B1W,VOI,2,RYBK,2B0W,VOI,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
