game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,4,RGYW,0B2W,LLM,936,BKWR,1B1W,CSS,165,BPRY,1B2W,CSS,8,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,5,RGYB,1B2W,LLM,204,PBYR,0B2W,CSS,70,WYGB,2B0W,CSS,8,GRGB,1B1W,CSS,3,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGYW,1B2W,LLM,204,WRYP,0B2W,CSS,70,RYGK,2B0W,CSS,8,GYGW,3B0W,CSS,3,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGYB,0B2W,LLM,936,YORP,2B0W,CSS,66,BWRP,1B1W,CSS,12,YBKP,2B2W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,4,RGYW,0B1W,LLM,976,GBPB,0B0W,CSS,114,KKRO,1B0W,CSS,10,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,5,RGYW,1B0W,LLM,500,BOYK,2B0W,CSS,39,YPYK,1B1W,CSS,10,OOYY,0B0W,CSS,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,2,RGBY,0B2W,LLM,936,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGYW,0B3W,LLM,224,WBGR,2B0W,CSS,23,WYGP,2B0W,CSS,8,WYKR,2B0W,CSS,3,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGYW,0B1W,LLM,976,PWBO,1B0W,CSS,112,KYBK,0B0W,CSS,16,PPRP,3B0W,CSS,3,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,4,RGYB,1B0W,LLM,500,ROWW,2B0W,CSS,46,RRKW,1B1W,CSS,10,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
